Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,userAccX,userAccY,userAccZ,GravityX,GravityY,GravityZ, rotX,rotY,rotZ,HeartRate,SessionID,Unnamed: 21
680125344.927476,-0.9140319228172302,0.0667113810777664,0.1491087898612022,0.3144985735416412,-0.0329238213598728,-0.1380615085363388,0.0,0.0,0.0,0.0739065408706665,-0.0825326442718505,0.1078327894210815,-0.9879384636878968,0.149244025349617,0.0412760004401207,0.3144985735416412,-0.0329238213598728,-0.1380615085363388,nan,9.0,nan
680125344.947303,-0.909958004951477,0.124847412109375,0.1159361973404884,0.1423977315425872,-0.1358624696731567,-0.1093043759465217,0.0,0.0,0.0,0.0782563686370849,-0.0222616344690322,0.0736095905303955,-0.988214373588562,0.1471090465784073,0.0423266068100929,0.1423977315425872,-0.1358624696731567,-0.1093043759465217,nan,9.0,nan
680125344.967128,-0.931594729423523,0.1905669569969177,0.0730588883161544,0.2154232561588287,-0.1858486980199813,-0.1344003528356552,0.0,0.0,0.0,0.0568251013755798,0.0457140058279037,0.0278522931039333,-0.9884198307991028,0.1448529511690139,0.0452065952122211,0.2154232561588287,-0.1858486980199813,-0.1344003528356552,nan,9.0,nan
680125344.987111,-0.9595335125923156,0.1944121569395065,0.0819548964500427,0.2588130235671997,-0.1333797127008438,-0.1479392349720001,0.0,0.0,0.0,0.0291362404823303,0.052083671092987,0.0342645570635795,-0.988669753074646,0.1423284858465194,0.0476903393864631,0.2588130235671997,-0.1333797127008438,-0.1479392349720001,nan,9.0,nan
680125345.006986,-0.965682864189148,0.1592864394187927,0.0961912311613559,0.2501355111598968,-0.1107141301035881,-0.1655352115631103,0.0,0.0,0.0,0.0233238339424133,0.0198603123426437,0.0469384118914604,-0.9890066981315612,0.139426127076149,0.0492528192698955,0.2501355111598968,-0.1107141301035881,-0.1655352115631103,nan,9.0,nan
680125345.026967,-0.9569854140281676,0.1598815321922302,0.0845640897750854,0.3098051846027374,-0.1557600796222686,-0.1811354160308838,0.0,0.0,0.0,0.032358169555664,0.0235657393932342,0.033405065536499,-0.9893435835838318,0.1363157927989959,0.0511590242385864,0.3098051846027374,-0.1557600796222686,-0.1811354160308838,nan,9.0,nan
680125345.047185,-0.963516116142273,0.1737670600414276,0.0646666511893272,0.335624635219574,-0.1488417088985443,-0.1985571235418319,0.0,0.0,0.0,0.0261768102645874,0.0408724099397659,0.0113122388720512,-0.9896929264068604,0.1328946501016616,0.053354412317276,0.335624635219574,-0.1488417088985443,-0.1985571235418319,nan,9.0,nan
680125345.066653,-0.9708404541015624,0.15313720703125,0.070358145982027,0.2532126605510711,-0.154018685221672,-0.1987757831811905,0.0,0.0,0.0,0.0192135572433471,0.0238539278507232,0.0148708820343017,-0.9900540113449096,0.1292832791805267,0.0554872639477252,0.2532126605510711,-0.154018685221672,-0.1987757831811905,nan,9.0,nan
680125345.08675,-0.9826353192329408,0.1349638998508453,0.0824279226362705,0.1724131554365158,-0.1418773680925369,-0.1668663620948791,0.0,0.0,0.0,0.0077127814292907,0.0090965628623962,0.0243956930935382,-0.9903481006622314,0.1258673369884491,0.0580322295427322,0.1724131554365158,-0.1418773680925369,-0.1668663620948791,nan,9.0,nan
680125345.10667,-0.9956664443016052,0.149627611041069,0.0645750425755977,0.1941853612661361,-0.1105229705572128,-0.1321017146110534,0.0,0.0,0.0,-0.0051004886627197,0.0264766812324523,0.0044677257537841,-0.9905659556388856,0.1231509298086166,0.0601073168218135,0.1941853612661361,-0.1105229705572128,-0.1321017146110534,nan,9.0,nan
680125345.126338,-0.992446780204773,0.1652831509709358,0.0472715757787227,0.2638700902462005,-0.1169044971466064,-0.1210411936044693,0.0,0.0,0.0,-0.0017076730728149,0.0443558022379875,-0.0144724883139133,-0.990739107131958,0.1209273487329483,0.0617440640926361,0.2638700902462005,-0.1169044971466064,-0.1210411936044693,nan,9.0,nan
680125345.146228,-0.9846953749656676,0.1622466295957565,0.0343932062387466,0.2174136489629745,-0.1168797314167022,-0.0897881984710693,0.0,0.0,0.0,0.0061484575271606,0.0431321561336517,-0.0291693210601806,-0.9908438324928284,0.1191144734621048,0.0635625272989273,0.2174136489629745,-0.1168797314167022,-0.0897881984710693,nan,9.0,nan
680125345.16668,-0.989089846611023,0.1210173815488815,0.0195005685091018,0.0364862084388732,-0.0713260918855667,-0.023460840806365,0.0,0.0,0.0,0.001768946647644,0.0028723031282424,-0.0456171110272407,-0.990858793258667,0.118145078420639,0.0651176795363426,0.0364862084388732,-0.0713260918855667,-0.023460840806365,nan,9.0,nan
680125345.186632,-0.9962463974952698,0.0843505561351776,-0.0033113062381744,-0.0931191891431808,-0.0106941675767302,0.0143427308648824,0.0,0.0,0.0,-0.0054402351379394,-0.0337393134832382,-0.0693265125155448,-0.9908061623573304,0.1180898696184158,0.0660152062773704,-0.0931191891431808,-0.0106941675767302,0.0143427308648824,nan,9.0,nan
