Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,HeartRate,SessionID,Unnamed: 9
662321383.935468,-0.9752653241157532,0.2665252387523651,0.0005035051726736,0.1224293485283851,0.0267612151801586,-0.1736717671155929,89.0,0.0,nan
662321383.955458,-0.9756925702095032,0.3035888373851776,-0.0368042880436405,0.1042444035410881,0.0093573238700628,-0.0950166508555412,89.0,0.0,nan
662321383.975719,-0.9768827557563782,0.288726806640625,-0.02168281795457,-0.043618444353342,0.0113799944519996,-0.0424818433821201,89.0,0.0,nan
662321383.995671,-0.9884033799171448,0.2545166909694671,-0.0257264231331646,-0.217246800661087,0.0364994630217552,0.0002547376789152,89.0,0.0,nan
662321384.015921,-0.9844512343406676,0.2828369438648224,-0.0396118778735399,-0.2415601313114166,0.0484695732593536,0.0333447828888893,89.0,0.0,nan
662321384.035874,-0.9745635390281676,0.2963409721851349,-0.0235443691490218,-0.1633652746677398,0.060334350913763,0.0577268004417419,89.0,0.0,nan
662321384.056436,-0.9702300429344176,0.2980652451515198,-0.0305176260881125,-0.0717926695942878,0.0703643485903739,0.0553961545228958,89.0,0.0,nan
662321384.076328,-0.9532166719436646,0.2717895805835724,-0.0602722424082458,-0.0307242199778556,0.0570180527865886,0.0517186895012855,89.0,0.0,nan
662321384.097015,-0.9660491347312928,0.261138916015625,-0.0845794626511633,-0.0460306219756603,0.0700120106339454,0.0454331934452056,89.0,0.0,nan
662321384.116528,-0.9891202449798584,0.236785888671875,-0.0922699924558401,-0.0483783148229122,0.1275610476732254,0.0296393521130085,89.0,0.0,nan
662321384.13653,-1.0213622450828552,0.2318573594093322,-0.0890351021662354,0.0581679493188858,0.1743815690279007,0.0074402699247002,89.0,0.0,nan
662321384.156522,-1.0510252714157104,0.2672882378101349,-0.1158142779022455,0.4237127304077148,0.1965193599462509,-0.0318281538784503,89.0,0.0,nan
662321384.176634,-1.033614993095398,0.31268310546875,-0.1774749998003244,1.0833135843276978,0.1793291866779327,-0.0370026007294654,89.0,0.0,nan
