Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,HeartRate,SessionID,Unnamed: 9
668458834.011403,-1.0010834336280825,0.1730194091796875,-0.1477204039692878,0.0188202261924743,0.0429834835231304,-0.0512874796986579,94.0,1.0,nan
668458834.031706,-0.9990844130516052,0.1632232666015625,-0.1504974737763404,-0.0291933733969926,0.0805868953466415,-0.0473400317132473,94.0,1.0,nan
668458834.051231,-1.0003203749656675,0.1430511474609375,-0.1485444083809852,-0.1252437382936477,0.1245788559317588,-0.052877277135849,94.0,1.0,nan
668458834.071255,-1.0036009550094604,0.1462249755859375,-0.1496277451515197,-0.1731640696525573,0.1639844179153442,-0.0622772760689258,94.0,1.0,nan
668458834.091048,-1.0199431777000427,0.1533966064453125,-0.1744995713233947,-0.1969179958105087,0.2263123542070388,-0.0652243345975875,94.0,1.0,nan
668458834.111049,-1.03570556640625,0.1469574272632599,-0.2120667695999145,-0.1435147672891616,0.3266336917877197,-0.0897357985377311,94.0,1.0,nan
668458834.130981,-1.0332488417625427,0.12237548828125,-0.2504578083753586,-0.1229036897420883,0.4038598239421844,-0.1247746348381042,94.0,1.0,nan
668458834.151112,-1.0411680936813354,0.097320556640625,-0.3022309020161629,-0.0714022815227508,0.4744587242603302,-0.1708923280239105,94.0,1.0,nan
668458834.171325,-1.0739592909812927,0.1444091796875,-0.4051514118909836,-0.0006110636750236,0.5972139835357666,-0.2147254049777984,94.0,1.0,nan
668458834.190834,-1.0811308026313782,0.1595000922679901,-0.4803620129823684,0.0090352380648255,0.7102012038230896,-0.1987759917974472,94.0,1.0,nan
668458834.210602,-1.0619658827781675,0.1088409274816513,-0.5067902356386185,0.0736832097172737,0.8386967778205872,-0.1689510494470596,94.0,1.0,nan
668458834.230539,-1.1054686307907104,0.0972900092601776,-0.6036529988050461,0.140991598367691,1.003726601600647,-0.1714925020933151,94.0,1.0,nan
668458834.250508,-1.1605986952781675,0.0840606391429901,-0.708816647529602,0.2348374128341674,1.2204235792160034,-0.220002144575119,94.0,1.0,nan
668458834.270367,-1.1807555556297302,0.055572509765625,-0.7510834485292435,0.2196770906448364,1.4582446813583374,-0.333121508359909,94.0,1.0,nan
668458834.290809,-1.1863403916358948,0.0595398098230361,-0.7111206650733948,0.1408477872610092,1.6626185178756714,-0.4629136919975281,94.0,1.0,nan
668458834.310721,-1.2041776776313782,0.1038818284869194,-0.7002411186695099,0.1725967973470688,1.8981428146362305,-0.5491763353347778,94.0,1.0,nan
668458834.330171,-1.2348937392234802,0.1311950758099556,-0.7169648110866547,0.0333949066698551,2.139629602432251,-0.5500223636627197,94.0,1.0,nan
668458834.350262,-1.2387235760688782,0.0791625902056694,-0.6839447617530823,-0.2806775867938995,2.3083395957946777,-0.489608496427536,94.0,1.0,nan
668458834.370041,-1.2483214735984802,0.1030578687787056,-0.6375733017921448,-0.426199734210968,2.436084270477295,-0.4013138711452484,94.0,1.0,nan
