Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,userAccX,userAccY,userAccZ,GravityX,GravityY,GravityZ, rotX,rotY,rotZ,HeartRate,SessionID,Unnamed: 21
679856791.75128,-1.0639802813529968,-0.0087585151195526,-0.1795805059373378,-0.4204953014850616,-0.7829539179801941,0.101335197687149,0.0,0.0,0.0,-0.0677613019943237,0.0764845237135887,-0.196367859840393,-0.9962189793586732,-0.0852430388331413,0.0167873539030551,-0.4204953014850616,-0.7829539179801941,0.101335197687149,nan,10.0,nan
679856791.771295,-1.054352045059204,0.0175476446747779,-0.167266646400094,-0.4711209833621979,-0.6738380193710327,0.1111635416746139,0.0,0.0,0.0,-0.0583081841468811,0.1008940264582634,-0.1980962753295898,-0.996043860912323,-0.0833463817834854,0.0308296289294958,-0.4711209833621979,-0.6738380193710327,0.1111635416746139,nan,10.0,nan
679856791.791298,-1.058456540107727,-0.0054625794291496,-0.1385495662689209,-0.5772854089736938,-0.5161810517311096,0.1448171734809875,0.0,0.0,0.0,-0.0626363754272461,0.0757936835289001,-0.1802630424499511,-0.995820164680481,-0.0812562629580497,0.0417134761810302,-0.5772854089736938,-0.5161810517311096,0.1448171734809875,nan,10.0,nan
679856791.811142,-1.0144653916358948,-0.0380248501896858,-0.1235655806958675,-0.729091227054596,-0.4904976487159729,0.1256651431322097,0.0,0.0,0.0,-0.0188831090927124,0.0409807935357093,-0.1743016242980957,-0.9955822825431824,-0.0790056437253952,0.0507360436022281,-0.729091227054596,-0.4904976487159729,0.1256651431322097,nan,10.0,nan
679856791.831611,-1.0152588486671448,0.0058593973517417,-0.1548002436757087,-0.6427013874053955,-0.4052052795886993,0.0732849761843681,0.0,0.0,0.0,-0.020035982131958,0.0837578177452087,-0.213651418685913,-0.9952228665351868,-0.0778984203934669,0.0588511750102043,-0.6427013874053955,-0.4052052795886993,0.0732849761843681,nan,10.0,nan
679856791.851908,-1.0475311279296875,0.0299072414636611,-0.1428220942616462,-0.4444634616374969,-0.2099773287773132,0.0475666187703609,0.0,0.0,0.0,-0.0526002049446105,0.1073455587029457,-0.2069765329360962,-0.9949309229850768,-0.0774383172392845,0.0641544386744499,-0.4444634616374969,-0.2099773287773132,0.0475666187703609,nan,10.0,nan
679856791.870828,-1.0172577500343325,-0.0012358948588371,-0.1157683432102203,-0.3153181970119476,-0.1597616076469421,0.052121952176094,0.0,0.0,0.0,-0.0224859118461608,0.0756528154015541,-0.182978868484497,-0.9947718381881714,-0.0768887102603912,0.0672105252742767,-0.3153181970119476,-0.1597616076469421,0.052121952176094,nan,10.0,nan
679856791.891592,-0.9949798583984376,-0.0416564121842384,-0.0820158123970031,-0.3539362847805023,-0.1647976785898208,0.0174924451857805,0.0,0.0,0.0,-0.0003923773765563,0.0350506082177162,-0.1520994901657104,-0.9945874810218812,-0.0767070204019546,0.0700836777687072,-0.3539362847805023,-0.1647976785898208,0.0174924451857805,nan,10.0,nan
679856791.911068,-1.0113831758499146,-0.0519866868853569,-0.0895689651370048,-0.3428469598293304,-0.1034722179174423,-0.0297570917755365,0.0,0.0,0.0,-0.0169935226440429,0.025286853313446,-0.1618069410324096,-0.9943896532058716,-0.0772735401988029,0.0722379758954048,-0.3428469598293304,-0.1034722179174423,-0.0297570917755365,nan,10.0,nan
679856791.9307,-1.0219115614891052,-0.0465697646141052,-0.0689390078186988,-0.1728257685899734,-0.027946438640356,-0.0644684135913848,0.0,0.0,0.0,-0.0276957154273986,0.0320589616894722,-0.1420984268188476,-0.9942158460617064,-0.0786287263035774,0.0731594190001487,-0.1728257685899734,-0.027946438640356,-0.0644684135913848,nan,10.0,nan
679856791.95049,-1.012542903423309,-0.0487060323357582,-0.0221556723117828,-0.0809411779046058,-0.0004703179001808,-0.0812945812940597,0.0,0.0,0.0,-0.018472671508789,0.0315374955534935,-0.0955431386828422,-0.9940702319145204,-0.0802435278892517,0.0733874663710594,-0.0809411779046058,-0.0004703179001808,-0.0812945812940597,nan,10.0,nan
679856791.970524,-1.0068053603172302,-0.0835418254137039,0.0068056210875511,-0.0608765259385108,0.0015181498602032,-0.0930539816617965,0.0,0.0,0.0,-0.0128818154335021,-0.0014651268720626,-0.0665385872125625,-0.993923544883728,-0.0820766985416412,0.0733442083001136,-0.0608765259385108,0.0015181498602032,-0.0930539816617965,nan,10.0,nan
679856791.990457,-1.0058289170265198,-0.0699767768383026,0.0212708786129951,-0.0312432702630758,0.0117182843387126,-0.1162547022104263,0.0,0.0,0.0,-0.0120676159858703,0.0141522958874702,-0.051947958767414,-0.9937613010406494,-0.0841290727257728,0.0732188373804092,-0.0312432702630758,0.0117182843387126,-0.1162547022104263,nan,10.0,nan
679856792.010245,-1.0225067734718325,-0.0910186171531677,0.047500766813755,-0.146408811211586,0.0530020929872989,-0.0796006023883819,0.0,0.0,0.0,-0.0288366079330444,-0.0048655271530151,-0.0245922803878784,-0.9936701655387878,-0.0861530900001525,0.0720930472016334,-0.146408811211586,0.0530020929872989,-0.0796006023883819,nan,10.0,nan
679856792.030322,-1.024795651435852,-0.1454620063304901,0.1066743582487106,-0.2524701058864593,0.096457652747631,-0.0263700857758522,0.0,0.0,0.0,-0.0310158133506774,-0.058355838060379,0.0372874736785888,-0.9937798380851746,-0.087106168270111,0.0693868845701217,-0.2524701058864593,0.096457652747631,-0.0263700857758522,nan,10.0,nan
679856792.050468,-0.9957123398780824,-0.0908355340361595,0.1116944625973701,-0.1251952648162841,0.0756184160709381,-0.0277958884835243,0.0,0.0,0.0,-0.0018149018287658,-0.0031423196196556,0.0447776243090629,-0.9938974380493164,-0.0876932144165039,0.0669168382883071,-0.1251952648162841,0.0756184160709381,-0.0277958884835243,nan,10.0,nan
679856792.070301,-0.973114013671875,0.0003052502870559,0.0540620237588882,0.2019037008285522,0.0390711203217506,0.004979848396033,0.0,0.0,0.0,0.0208170413970947,0.0884382501244545,-0.0117685869336128,-0.9939310550689696,-0.0881329998373985,0.065830610692501,0.2019037008285522,0.0390711203217506,0.004979848396033,nan,10.0,nan
679856792.09015,-0.9802399277687072,-0.0794982463121414,0.0778505578637123,0.198445126414299,0.1143826693296432,0.1438012272119522,0.0,0.0,0.0,0.0139687061309814,0.0065822005271911,0.0135116577148437,-0.9942086338996888,-0.0860804468393325,0.0643389001488685,0.198445126414299,0.1143826693296432,0.1438012272119522,nan,10.0,nan
679856792.110365,-0.9507904052734376,-0.1485137268900871,0.0920106619596481,0.0496273450553417,0.0630697384476661,0.1705657243728637,0.0,0.0,0.0,0.0437373518943786,-0.065150611102581,0.0290409252047538,-0.9945277571678162,-0.0833631157875061,0.0629697367548942,0.0496273450553417,0.0630697384476661,0.1705657243728637,nan,10.0,nan
679856792.129839,-0.9280548095703124,-0.1379393935203552,0.0693971589207649,-0.0947948843240737,-0.0049120718613266,0.1416564136743545,0.0,0.0,0.0,0.0667083859443664,-0.0573857054114341,0.006489984691143,-0.994763195514679,-0.080553688108921,0.0629071742296218,-0.0947948843240737,-0.0049120718613266,0.1416564136743545,nan,10.0,nan
679856792.149766,-0.9600831270217896,-0.0937499776482582,0.027847446501255,-0.0555406212806701,0.0004300959408283,0.0946030989289283,0.0,0.0,0.0,0.0349001884460449,-0.0161190330982208,-0.0352551937103271,-0.9949833154678344,-0.0776309445500373,0.0631026402115821,-0.0555406212806701,0.0004300959408283,0.0946030989289283,nan,10.0,nan
679856792.169742,-0.988281548023224,-0.0411529168486595,-0.012450948357582,0.0383987911045551,0.0559503845870494,0.0556265674531459,0.0,0.0,0.0,0.0068581104278564,0.0348120555281639,-0.0751166269183158,-0.9951396584510804,-0.0759649723768234,0.0626656785607338,0.0383987911045551,0.0559503845870494,0.0556265674531459,nan,10.0,nan
679856792.18968,-0.991531491279602,-0.0449218526482582,-0.0428159534931182,0.1045564413070678,0.1025276035070419,0.0514925941824913,0.0,0.0,0.0,0.0037171840667724,0.0306076109409332,-0.1042629480361938,-0.9952486753463744,-0.0755294635891914,0.0614469945430755,0.1045564413070678,0.1025276035070419,0.0514925941824913,nan,10.0,nan
679856792.209391,-0.976318359375,-0.0824126601219177,-0.0622251331806182,0.0632251128554344,0.1584380865097046,0.1154685914516449,0.0,0.0,0.0,0.0191473960876464,-0.0079308673739433,-0.1213896349072456,-0.9954657554626464,-0.0744817927479744,0.0591645017266273,0.0632251128554344,0.1584380865097046,0.1154685914516449,nan,10.0,nan
679856792.229595,-0.9761962890625,-0.0987700894474983,-0.1057889871299266,-0.0476472750306129,0.1849875003099441,0.1768950968980789,0.0,0.0,0.0,0.019667625427246,-0.0269638523459434,-0.1614576578140258,-0.995863914489746,-0.0718062371015548,0.0556686706840992,-0.0476472750306129,0.1849875003099441,0.1768950968980789,nan,10.0,nan
679856792.249787,-0.9998016953468324,-0.0550231486558914,-0.1763456389307975,-0.1061077266931533,0.2349865138530731,0.2101470679044723,0.0,0.0,0.0,-0.0034267902374267,0.0129240155220031,-0.2275359630584716,-0.9963749051094056,-0.0679471641778945,0.0511903241276741,-0.1061077266931533,0.2349865138530731,0.2101470679044723,nan,10.0,nan
679856792.269523,-1.0359346270561218,-0.0260467305779457,-0.2478178106248378,-0.0372988283634185,0.3165073096752167,0.2116264998912811,0.0,0.0,0.0,-0.0389996767044067,0.0376655980944633,-0.293224573135376,-0.9969349503517152,-0.063712328672409,0.0454067625105381,-0.0372988283634185,0.3165073096752167,0.2116264998912811,nan,10.0,nan
679856792.289273,-1.0646210312843325,-0.0350798703730106,-0.3157346360385418,0.1172804906964302,0.3650143146514892,0.2792556583881378,0.0,0.0,0.0,-0.0671060681343078,0.0237658955156803,-0.354480504989624,-0.9975149631500244,-0.0588457658886909,0.0387458689510822,0.1172804906964302,0.3650143146514892,0.2792556583881378,nan,10.0,nan
679856792.309257,-1.0899963974952698,-0.0054015479981899,-0.3732146508991718,0.3008358180522918,0.4525420367717743,0.2897281646728515,0.0,0.0,0.0,-0.0918831825256347,0.0475227907299995,-0.4043455123901367,-0.998113214969635,-0.0529243387281894,0.0311308614909648,0.3008358180522918,0.4525420367717743,0.2897281646728515,nan,10.0,nan
679856792.329461,-1.144394040107727,0.0426941514015197,-0.4085081238299608,0.5229945182800293,0.613355278968811,0.2607687413692474,0.0,0.0,0.0,-0.1457295417785644,0.0898075699806213,-0.4297194480895996,-0.9986644983291626,-0.0471134185791015,0.0212113242596387,0.5229945182800293,0.613355278968811,0.2607687413692474,nan,10.0,nan
679856792.349172,-1.222458004951477,0.0654297173023223,-0.4768675616942346,0.8432896733283997,0.9020435214042664,0.1218064948916435,0.0,0.0,0.0,-0.2234060168266296,0.1083805561065673,-0.4839845895767212,-0.9990519881248474,-0.0429508388042449,0.0071170278824865,0.8432896733283997,0.9020435214042664,0.1218064948916435,nan,10.0,nan
