Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,userAccX,userAccY,userAccZ,GravityX,GravityY,GravityZ, rotX,rotY,rotZ,HeartRate,SessionID,Unnamed: 21
680129365.617865,-0.9608763456344604,-0.0178986676037311,-0.0822602808475494,-0.5750826001167297,0.0822478607296943,-0.0827929526567459,0.0,0.0,0.0,0.0278602838516235,-0.0003838241100311,0.0663766860961914,-0.988736629486084,-0.0175148434937,-0.1486369669437408,-0.5750826001167297,0.0822478607296943,-0.0827929526567459,nan,6.0,nan
680129365.637427,-0.966888189315796,0.1343535352498293,-0.1121369451284408,-0.3321745693683624,0.0793986022472381,-0.0156614836305379,0.0,0.0,0.0,0.0215629935264587,0.1515227556228637,0.0384255945682525,-0.9884511828422546,-0.0171692203730344,-0.1505625396966934,-0.3321745693683624,0.0793986022472381,-0.0156614836305379,nan,6.0,nan
680129365.657359,-0.9386290907859802,0.1288756318390369,-0.116195797920227,-0.1293798387050628,0.0034852134995162,0.0278861001133918,0.0,0.0,0.0,0.049686312675476,0.1452297270298004,0.0353466272354126,-0.9883154034614564,-0.0163540951907634,-0.1515424251556396,-0.1293798387050628,0.0034852134995162,0.0278861001133918,nan,6.0,nan
680129365.677358,-0.9480131268501282,0.0470580076798796,-0.1094056367874145,-0.2561370432376861,-0.0265332721173763,0.0530074834823608,0.0,0.0,0.0,0.0403937101364135,0.0619826316833496,0.0416866689920425,-0.9884068369865416,-0.0149246240034699,-0.1510923057794571,-0.2561370432376861,-0.0265332721173763,0.0530074834823608,nan,6.0,nan
680129365.697236,-0.9794309735298156,-0.0126343732699751,-0.0967560857534408,-0.3050006031990051,0.0099626490846276,0.0371386148035526,0.0,0.0,0.0,0.0089962482452392,0.0006289202719926,0.0543577820062637,-0.9884272217750548,-0.0132632935419678,-0.1511138677597046,-0.3050006031990051,0.0099626490846276,0.0371386148035526,nan,6.0,nan
680129365.717284,-0.967437744140625,0.028823772445321,-0.1456147581338882,-0.0676500275731086,-0.0461816377937793,0.0560071095824241,0.0,0.0,0.0,0.021043062210083,0.0405215919017791,0.0052786916494369,-0.988480806350708,-0.011697819456458,-0.1508934497833252,-0.0676500275731086,-0.0461816377937793,0.0560071095824241,nan,6.0,nan
680129365.737037,-0.979629397392273,-0.0161744114011526,-0.1863404363393783,0.0475236363708972,-0.0453357994556427,0.0654839128255844,0.0,0.0,0.0,0.0090201497077941,-0.0055948188528418,-0.0364738553762435,-0.9886495471000672,-0.0105795925483107,-0.1498665809631347,0.0475236363708972,-0.0453357994556427,0.0654839128255844,nan,6.0,nan
680129365.75728,-1.0032957196235657,-0.1200257269665598,-0.1730805933475494,-0.1380583345890045,0.0094916122034192,0.0194125603884458,0.0,0.0,0.0,-0.0145671963691711,-0.1104601621627807,-0.0236679166555404,-0.9887285232543944,-0.0095655648037791,-0.1494126766920089,-0.1380583345890045,0.0094916122034192,0.0194125603884458,nan,6.0,nan
680129365.777317,-1.0050504803657532,-0.140319924801588,-0.1727601289749145,-0.2530009746551513,0.0516194514930248,-0.0143131781369447,0.0,0.0,0.0,-0.01641845703125,-0.1314849555492401,-0.0226655453443527,-0.9886320233345032,-0.0088349692523479,-0.1500945836305618,-0.2530009746551513,0.0516194514930248,-0.0143131781369447,nan,6.0,nan
680129365.797069,-0.9950560331344604,-0.0788880297914147,-0.2019655108451843,-0.1838832199573516,0.0693039298057556,-0.0586487390100955,0.0,0.0,0.0,-0.0066003799438476,-0.0699863731861114,-0.0507169961929321,-0.9884556531906128,-0.0089016566053032,-0.1512485146522522,-0.1838832199573516,0.0693039298057556,-0.0586487390100955,nan,6.0,nan
