Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,userAccX,userAccY,userAccZ,GravityX,GravityY,GravityZ, rotX,rotY,rotZ,HeartRate,SessionID,Unnamed: 21
680663697.831819,0.3070983588695526,1.010040283203125,0.0166475623846054,0.0347170792520046,-0.0720191970467567,-0.0142908096313476,0.0,0.0,0.0,0.0315754115581512,0.0497360229492187,0.0602690018713474,0.2755229473114013,0.9603042602539062,-0.043621439486742,0.0347170792520046,-0.0720191970467567,-0.0142908096313476,nan,7.0,nan
680663697.851873,0.2915953993797302,0.9965362548828124,0.0238344259560108,-0.0286967810243368,-0.1096953153610229,0.0067283492535352,0.0,0.0,0.0,0.0161448419094085,0.0362128019332885,0.06749027967453,0.2754505574703216,0.960323452949524,-0.0436558537185192,-0.0286967810243368,-0.1096953153610229,0.0067283492535352,nan,7.0,nan
680663697.872182,0.2872771918773651,0.9954834580421448,0.0117952190339565,0.0412088669836521,-0.1570141464471817,0.0164978895336389,0.0,0.0,0.0,0.0115360021591186,0.0352620482444763,0.0558614172041416,0.2757411897182464,0.9602214097976683,-0.044066198170185,0.0412088669836521,-0.1570141464471817,0.0164978895336389,nan,7.0,nan
680663697.891493,0.2849273979663849,0.9962769746780396,0.0110475867986679,0.0808526799082756,-0.1827501058578491,0.025050152093172,0.0,0.0,0.0,0.0089105665683746,0.0362281203269958,0.0571039915084838,0.2760168313980102,0.9600488543510436,-0.0460564047098159,0.0808526799082756,-0.1827501058578491,0.025050152093172,nan,7.0,nan
680663697.911426,0.2834930419921875,0.9683075547218324,-0.0103147476911544,0.0324588492512702,-0.1783926486968994,0.0316825434565544,0.0,0.0,0.0,0.0069999694824218,0.0084867477416992,0.0375998020172119,0.2764930725097656,0.9598208069801332,-0.0479145497083663,0.0324588492512702,-0.1783926486968994,0.0316825434565544,nan,7.0,nan
680663697.931294,0.2859801948070526,0.9619904160499572,-0.0216062031686306,-0.036235325038433,-0.1608147472143173,0.0386996008455753,0.0,0.0,0.0,0.0089118182659149,0.0023611187934875,0.026817325502634,0.2770683765411377,0.9596292972564696,-0.0484235286712646,-0.036235325038433,-0.1608147472143173,0.0386996008455753,nan,7.0,nan
680663697.95125,0.2848052680492401,0.958648681640625,-0.0507505573332309,-0.0598937161266803,-0.1637062430381775,0.0487248003482818,0.0,0.0,0.0,0.0070438683032989,-0.0007981061935424,-0.0026829168200492,0.2777613997459411,0.9594467878341676,-0.0480676405131816,-0.0598937161266803,-0.1637062430381775,0.0487248003482818,nan,7.0,nan
680663697.97119,0.2805023789405823,0.9717103838920592,-0.0379331558942794,-0.0288423225283622,-0.213209643959999,0.05518664047122,0.0,0.0,0.0,0.0019100308418273,0.0124983191490173,0.010013036429882,0.2785923480987549,0.959212064743042,-0.0479461923241615,-0.0288423225283622,-0.213209643959999,0.05518664047122,nan,7.0,nan
680663697.991059,0.2797546088695526,0.9776002168655396,0.0040132738649845,0.028218500316143,-0.2895725667476654,0.0662091448903083,0.0,0.0,0.0,0.0001793801784515,0.0187256336212158,0.0529765523970127,0.2795752286911011,0.9588745832443236,-0.0489632785320282,0.028218500316143,-0.2895725667476654,0.0662091448903083,nan,7.0,nan
680663698.011375,0.2762908637523651,0.9781647324562072,0.019211046397686,0.0900630205869674,-0.382660299539566,0.0819124206900596,0.0,0.0,0.0,-0.0043834447860717,0.0197663307189941,0.0711205601692199,0.2806743085384369,0.9583984017372132,-0.0519095137715339,0.0900630205869674,-0.382660299539566,0.0819124206900596,nan,7.0,nan
680663698.030935,0.2799530029296875,0.9765777587890624,0.0470735989511013,0.008981954306364,-0.4969385266304016,0.1038433387875557,0.0,0.0,0.0,-0.0020730793476104,0.0187779068946838,0.1025781109929084,0.282026082277298,0.9577998518943788,-0.0555045120418071,0.008981954306364,-0.4969385266304016,0.1038433387875557,nan,7.0,nan
680663698.051362,0.2664795219898224,0.9573975801467896,0.0999300107359886,-0.1494242548942566,-0.6878055930137634,0.1212538108229637,0.0,0.0,0.0,-0.0170481503009796,0.0001561045646667,0.1573853492736816,0.283527672290802,0.9572414755821228,-0.057455338537693,-0.1494242548942566,-0.6878055930137634,0.1212538108229637,nan,7.0,nan
680663698.070857,0.2523345649242401,0.9608154892921448,0.1952822022140026,-0.0999401360750198,-0.9578812718391418,0.1451694667339325,0.0,0.0,0.0,-0.0328552722930908,0.0041742324829101,0.2544798254966736,0.2851898372173309,0.9566412568092346,-0.0591976232826709,-0.0999401360750198,-0.9578812718391418,0.1451694667339325,nan,7.0,nan
680663698.090805,0.2441864013671875,0.9984437227249146,0.2072756066918373,0.4377930164337158,-1.2408385276794434,0.1539839059114456,0.0,0.0,0.0,-0.0424385666847229,0.0428264141082763,0.2754079103469848,0.2866249680519104,0.9556173086166382,-0.0681323036551475,0.4377930164337158,-1.2408385276794434,0.1539839059114456,nan,7.0,nan
680663698.110602,0.2442016899585724,1.0511934161186218,0.1816408708691597,1.048251032829285,-1.5252104997634888,0.1902944445610046,0.0,0.0,0.0,-0.0434660613536834,0.0977736115455627,0.2724060416221618,0.2876677513122558,0.9534198045730592,-0.0907651707530021,1.048251032829285,-1.5252104997634888,0.1902944445610046,nan,7.0,nan
680663698.130571,0.2324371337890625,1.0161438584327698,0.1876375302672386,1.0846973657608032,-1.80769145488739,0.2861259877681732,0.0,0.0,0.0,-0.0560676753520965,0.0664434432983398,0.3094337582588196,0.288504809141159,0.94970041513443,-0.1217962279915809,1.0846973657608032,-1.80769145488739,0.2861259877681732,nan,7.0,nan
680663698.150864,0.2194061279296875,0.9178621172904968,0.1847078651189804,0.6511593461036682,-1.966275930404663,0.3547906577587127,0.0,0.0,0.0,-0.0700792968273162,-0.0276266932487487,0.3338704109191894,0.2894854247570038,0.9454888105392456,-0.149162545800209,0.6511593461036682,-1.966275930404663,0.3547906577587127,nan,7.0,nan
680663698.170832,0.190399169921875,0.8864899277687073,0.105789378285408,0.4615206718444824,-2.036471128463745,0.3453930020332336,0.0,0.0,0.0,-0.0993092060089111,-0.0552764534950256,0.2765093445777893,0.2897083759307861,0.9417663812637328,-0.1707199662923813,0.4615206718444824,-2.036471128463745,0.3453930020332336,nan,7.0,nan
680663698.190315,0.1883240342140197,0.9239808917045592,0.0351869314908981,0.3313440084457397,-2.0910885334014893,0.3441293835639953,0.0,0.0,0.0,-0.1004528999328613,-0.0143242478370666,0.2254280149936676,0.2887769341468811,0.938305139541626,-0.1902410835027694,0.3313440084457397,-2.0910885334014893,0.3441293835639953,nan,7.0,nan
680663698.210233,0.1734772026538849,0.9035187363624572,0.0201875269412994,0.1484561562538147,-2.164219856262207,0.3419939875602722,0.0,0.0,0.0,-0.1132617890834808,-0.0319008827209472,0.2269990444183349,0.2867389917373657,0.9354196190834044,-0.2068115174770355,0.1484561562538147,-2.164219856262207,0.3419939875602722,nan,7.0,nan
680663698.230231,0.1668548882007599,0.9198456406593324,-0.0270688980817794,0.2279052436351776,-2.1662917137146,0.3335561156272888,0.0,0.0,0.0,-0.1167922914028167,-0.0129563808441162,0.1952477246522903,0.2836471796035766,0.9328020215034484,-0.2223166227340698,0.2279052436351776,-2.1662917137146,0.3335561156272888,nan,7.0,nan
680663698.250055,0.1658173203468322,0.925735592842102,-0.156280368566513,0.3120021522045135,-2.088174819946289,0.3202508091926574,0.0,0.0,0.0,-0.1141388416290283,-0.0039359927177429,0.0831680297851562,0.2799561619758606,0.929671585559845,-0.2394483983516693,0.3120021522045135,-2.088174819946289,0.3202508091926574,nan,7.0,nan
680663698.270066,0.1866455674171447,0.9107667207717896,-0.1985166668891906,0.1359610706567764,-2.0468690395355225,0.3218088448047638,0.0,0.0,0.0,-0.0890734493732452,-0.0158776044845581,0.0570405721664428,0.27571901679039,0.9266443252563475,-0.2555572390556335,0.1359610706567764,-2.0468690395355225,0.3218088448047638,nan,7.0,nan
680663698.290159,0.1852112114429474,0.8835602402687073,-0.1494444012641906,-0.1358761638402938,-2.0653772354125977,0.3199150264263153,0.0,0.0,0.0,-0.0856797397136688,-0.0414894223213195,0.1168287396430969,0.2708909511566162,0.9250496625900269,-0.2662731409072876,-0.1358761638402938,-2.0653772354125977,0.3199150264263153,nan,7.0,nan
680663698.31036,0.1680908501148224,0.9039459824562072,-0.2799375355243683,0.0210373532027006,-1.9743231534957888,0.3093816339969635,0.0,0.0,0.0,-0.0976082980632782,-0.0198537707328796,-0.0042600333690643,0.2656991481781006,0.9237997531890868,-0.2756775021553039,0.0210373532027006,-1.9743231534957888,0.3093816339969635,nan,7.0,nan
680663698.329783,0.2295074760913849,0.9594421982765198,-0.3638456165790558,-0.0400650165975093,-1.9052157402038572,0.3317462205886841,0.0,0.0,0.0,-0.031383603811264,0.0375115871429443,-0.0775245130062103,0.2608910799026489,0.9219306111335754,-0.2863211035728454,-0.0400650165975093,-1.9052157402038572,0.3317462205886841,nan,7.0,nan
