Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,userAccX,userAccY,userAccZ,GravityX,GravityY,GravityZ, rotX,rotY,rotZ,HeartRate,SessionID,Unnamed: 21
681611349.736309,-0.9320067763328552,0.3546295166015625,-0.1046144217252731,-0.6023159623146057,-0.0457919538021087,-0.0781681686639785,0.0,0.0,0.0,-0.00261652469635,0.0171296298503875,0.0448094606399536,-0.9293902516365052,0.3374998867511749,-0.1494238823652267,-0.6023159623146057,-0.0457919538021087,-0.0781681686639785,nan,4.0,nan
681611349.756231,-0.9429778456687928,0.3733215034008026,-0.1222688406705856,-0.5352681875228882,0.0214888155460357,-0.0558996126055717,0.0,0.0,0.0,-0.0130469799041748,0.0354422628879547,0.022873044013977,-0.929930865764618,0.3378792405128479,-0.1451418846845626,-0.5352681875228882,0.0214888155460357,-0.0558996126055717,nan,4.0,nan
681611349.77626,-0.938735842704773,0.4245148003101349,-0.2067109495401382,-0.2368372976779937,0.0453401654958725,-0.0217250771820545,0.0,0.0,0.0,-0.0086828470230102,0.0861502289772033,-0.0634951591491699,-0.9300529956817628,0.3383645713329315,-0.1432157903909683,-0.2368372976779937,0.0453401654958725,-0.0217250771820545,nan,4.0,nan
681611349.796081,-0.9093016982078552,0.4225921332836151,-0.3035890758037567,0.1018465608358383,-0.0672903805971145,0.005316074937582,0.0,0.0,0.0,0.0207614302635192,0.0841208398342132,-0.1606912612915039,-0.9300631284713744,0.3384712934494018,-0.1428978145122528,0.1018465608358383,-0.0672903805971145,0.005316074937582,nan,4.0,nan
681611349.816065,-0.917770266532898,0.3727111518383026,-0.3399354666471481,0.3217821717262268,-0.1333570182323455,0.0248261801898479,0.0,0.0,0.0,0.0125316381454467,0.034586876630783,-0.1977729201316833,-0.9303019046783448,0.3381242752075195,-0.1421625465154647,0.3217821717262268,-0.1333570182323455,0.0248261801898479,nan,4.0,nan
681611349.835938,-0.9484252333641052,0.3346099853515625,-0.3354341238737106,0.4474041163921356,-0.0068403892219066,-0.0058070430532097,0.0,0.0,0.0,-0.0180399417877197,-0.0027488470077514,-0.1920036673545837,-0.9303852915763856,0.3373588323593139,-0.1434304565191269,0.4474041163921356,-0.0068403892219066,-0.0058070430532097,nan,4.0,nan
681611349.855891,-0.9365233182907104,0.3211517035961151,-0.2823640406131744,0.2100135833024978,0.1512823849916458,-0.0848614946007728,0.0,0.0,0.0,-0.0059296488761901,-0.0140264332294464,-0.1352215856313705,-0.9305936694145204,0.3351781368255615,-0.1471424549818039,0.2100135833024978,0.1512823849916458,-0.0848614946007728,nan,4.0,nan
681611349.875808,-0.9060057401657104,0.3008117079734802,-0.2590486407279968,-0.3081484735012054,0.1521600782871246,0.0723106041550636,0.0,0.0,0.0,0.0239299535751342,-0.0347726047039032,-0.1087070554494857,-0.9299356937408448,0.3355843126773834,-0.150341585278511,-0.3081484735012054,0.1521600782871246,0.0723106041550636,nan,4.0,nan
681611349.895551,-0.959502935409546,0.3040771186351776,-0.3073731958866119,-0.1232673153281211,0.2069189399480819,-0.0693003237247467,0.0,0.0,0.0,-0.030058205127716,-0.0323585271835327,-0.15590301156044,-0.9294447302818298,0.3364356458187103,-0.1514701843261718,-0.1232673153281211,0.2069189399480819,-0.0693003237247467,nan,4.0,nan
681611349.915666,-0.9502562880516052,0.36181640625,-0.3228150755167007,0.0172624997794628,0.3458557724952698,-0.0337949506938457,0.0,0.0,0.0,-0.0212790369987487,0.0264217853546142,-0.1662530303001403,-0.9289772510528564,0.3353946208953857,-0.1565620452165603,0.0172624997794628,0.3458557724952698,-0.0337949506938457,nan,4.0,nan
681611349.935501,-0.918350100517273,0.3356781005859375,-0.3389283418655395,0.1427238881587982,0.3679744899272918,-0.0272462368011474,0.0,0.0,0.0,0.0096202492713928,0.0009087622165679,-0.1752200573682785,-0.9279703497886658,0.3347693383693695,-0.163708284497261,0.1427238881587982,0.3679744899272918,-0.0272462368011474,nan,4.0,nan
681611349.955992,-0.959213137626648,0.3235779106616974,-0.3251038789749145,0.110602430999279,0.5135143995285034,-0.074796974658966,0.0,0.0,0.0,-0.03233003616333,-0.0097336173057556,-0.1525033116340637,-0.926883101463318,0.333311527967453,-0.1726005673408508,0.110602430999279,0.5135143995285034,-0.074796974658966,nan,4.0,nan
681611349.976035,-0.9737702012062072,0.30548095703125,-0.341964915394783,-0.0257683899253606,0.6931899189949036,-0.1198809370398521,0.0,0.0,0.0,-0.0484201908111572,-0.0258739292621612,-0.1577600985765457,-0.92535001039505,0.3313548862934112,-0.1842048168182373,-0.0257683899253606,0.6931899189949036,-0.1198809370398521,nan,4.0,nan
