Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,HeartRate,SessionID,Unnamed: 9
668386023.089455,-1.1020660996437073,-0.0650786533951759,-0.2324066869914531,-0.3654662072658539,0.3816031813621521,0.1987377703189849,94.0,0.0,nan
668386023.108946,-0.9922179579734802,0.1899567246437072,-0.2638093009591102,0.2055851817131042,0.1860546022653579,-0.0864582955837249,94.0,0.0,nan
668386023.129061,-0.9286652207374572,0.0894470959901809,-0.2217408195137977,0.0822175815701484,0.0933751910924911,-0.1492848843336105,94.0,0.0,nan
668386023.148893,-1.0757293701171875,-0.0372924208641052,-0.1631470099091529,-0.3168381154537201,0.4496150910854339,-0.0838676765561103,94.0,0.0,nan
668386023.168809,-1.1204833984375,0.0757904648780822,-0.2197877168655395,-0.1535941511392593,0.5981922149658203,-0.0268189311027526,94.0,0.0,nan
668386023.188762,-1.0481109023094175,0.1771698594093322,-0.3125306218862533,0.191442459821701,0.45450359582901,-0.1812642067670822,94.0,0.0,nan
668386023.208602,-1.0899505019187927,0.1166535019874572,-0.4421387314796448,-0.0210152696818113,0.5776227116584778,-0.1050940230488777,94.0,0.0,nan
668386023.229078,-1.0939943194389343,0.063797079026699,-0.4549408406019211,-0.3658215403556824,0.7908831238746643,-0.1607943624258041,94.0,0.0,nan
668386023.248825,-1.1006316542625427,0.1041870787739753,-0.5006714761257172,-0.4710674583911896,0.938484787940979,-0.1166492253541946,94.0,0.0,nan
668386023.268377,-1.1600798964500427,0.1644898056983947,-0.610870435833931,-0.4705263078212738,1.2122777700424194,0.0503428056836128,94.0,0.0,nan
668386023.288361,-1.191818118095398,0.2325439974665641,-0.7914276719093323,-0.4010403156280517,1.3584349155426023,0.1056355684995651,94.0,0.0,nan
668386023.308205,-1.185211002826691,0.2808075472712517,-0.8495178520679474,-0.32761150598526,1.473990559577942,0.2634064555168152,94.0,0.0,nan
668386023.328253,-1.2541961073875427,0.2970886826515198,-0.8127747476100922,-0.5054088234901428,1.717148780822754,0.4143760502338409,94.0,0.0,nan
668386023.348081,-1.3242797255516052,0.3063812926411629,-0.8252258598804474,-0.2280822396278381,2.138885736465454,0.644115149974823,94.0,0.0,nan
668386023.367766,-1.3620604872703552,0.4451904743909836,-0.8619995713233948,0.3071740865707397,2.180266857147217,0.6619725227355957,94.0,0.0,nan
668386023.388257,-1.3850554823875427,0.4435730576515198,-0.8250885605812073,0.4005314409732818,2.3022756576538086,0.733924925327301,94.0,0.0,nan
668386023.407944,-1.5005491375923157,0.3477783650159836,-0.8250734508037567,0.0141887897625565,2.6987266540527344,0.8121146559715271,94.0,0.0,nan
668386023.427977,-1.470672607421875,0.2798157483339309,-0.7848053872585297,-0.417775809764862,2.938143014907837,1.0814175605773926,94.0,0.0,nan
668386023.447679,-1.399307131767273,0.3419342488050461,-0.8933563232421875,-0.5669417381286621,2.951213121414185,1.2566704750061035,94.0,0.0,nan
668386023.467567,-1.4994200468063354,0.4465332329273224,-0.8624420166015625,-0.3909798860549927,3.00049901008606,1.3272850513458252,94.0,0.0,nan
668386023.487585,-1.4982756972312927,0.4383850544691086,-0.728759765625,-0.4010567367076874,3.2984836101531982,1.3983150720596311,94.0,0.0,nan
668386023.507433,-1.368453860282898,0.3478699028491974,-0.7275543212890625,-0.5535459518432617,3.1750190258026123,1.4586663246154783,94.0,0.0,nan
668386023.527727,-1.391952395439148,0.3972931206226349,-0.7208099961280823,-0.6554477214813232,3.4921715259552,1.5350244045257568,94.0,0.0,nan
668386023.547264,-1.3230590224266052,0.4281769096851349,-0.74017333984375,-0.8639920949935913,3.4957823753356934,1.624905705451965,94.0,0.0,nan
668386023.567223,-1.229781985282898,0.2767792046070099,-0.8216399550437927,-1.5370341539382937,3.600475549697876,1.8491531610488887,94.0,0.0,nan
668386023.587321,-1.1266478896141052,0.2999115288257599,-0.82763671875,-1.953529953956604,3.47750186920166,2.1961631774902344,94.0,0.0,nan
668386023.607238,-1.1760253012180328,0.5492249131202698,-0.777801513671875,-1.8472235202789309,3.4819793701171875,2.0822207927703857,94.0,0.0,nan
668386023.627018,-1.16688534617424,0.5270233750343323,-0.7803649306297302,-2.139047145843506,3.607901811599731,2.424916982650757,94.0,0.0,nan
668386023.646917,-0.9440307170152664,0.4505615234375,-0.6941986083984375,-2.9282541275024414,3.4216301441192627,2.648481845855713,94.0,0.0,nan
668386023.667224,-0.9348143935203552,0.5609284043312073,-0.6817321181297302,-3.68031644821167,3.551468849182129,3.1468818187713623,94.0,0.0,nan
668386023.687231,-0.899703923612833,0.73956298828125,-0.6845245361328125,-4.10582447052002,3.5758986473083496,3.411409854888916,94.0,0.0,nan
668386023.706699,-0.8119201213121414,0.8515471816062927,-0.5950316786766052,-3.783387899398804,3.193476915359497,3.3096580505371094,94.0,0.0,nan
668386023.726763,-0.7039031684398651,0.9143370985984802,-0.422271728515625,-4.002017974853516,2.933301448822021,3.6919796466827393,94.0,0.0,nan
668386023.746557,-0.690032958984375,0.7781524062156677,-0.3467254042625427,-4.114401340484619,2.8020570278167725,3.836745977401733,94.0,0.0,nan
668386023.766547,-0.5581206679344177,0.718475341796875,-0.3396911025047302,-4.468417644500732,2.581916332244873,3.916027784347534,94.0,0.0,nan
668386023.786503,-0.3231201469898224,0.8428495526313782,-0.23944091796875,-4.627956867218018,1.8478761911392207,4.042985916137695,94.0,0.0,nan
668386023.806668,-0.2767639458179474,0.8892210721969604,-0.1170958578586578,-3.9011058807373047,1.3937745094299316,4.111647129058838,94.0,0.0,nan
668386023.826683,-0.32440185546875,0.706573486328125,-0.1454315036535263,-2.841621160507202,1.2354174852371216,3.8786427974700928,94.0,0.0,nan
668386023.846315,-0.136962890625,0.6126403212547302,-0.0976410061120987,-2.341640949249268,0.8599135875701904,3.834026575088501,94.0,0.0,nan
668386023.86602,-0.0302886962890625,0.5982512831687927,-0.0342255011200904,-1.815009951591492,0.4365622401237488,3.6304619312286377,94.0,0.0,nan
668386023.886075,-0.0145721435546875,0.4158629775047302,0.0185851976275444,-1.4773234128952026,0.3841256499290466,3.451831579208374,94.0,0.0,nan
668386023.905914,0.0573882460594177,0.2283019423484802,0.0161590129137039,-1.7089911699295044,0.1688983291387558,3.317608594894409,94.0,0.0,nan
668386023.925923,0.1688536405563354,0.0226744413375854,0.1203308552503585,-2.6961379051208496,0.2380454540252685,3.19050669670105,94.0,0.0,nan
668386023.946126,0.2991637587547302,-0.108322262763977,0.1775055062025785,-4.126396656036377,-0.0818555727601051,2.7802655696868896,94.0,0.0,nan
668386023.965704,0.4430998563766479,0.1132963895797729,0.1291045844554901,-3.980762481689453,-0.3274426460266113,2.5198192596435547,94.0,0.0,nan
668386023.985549,0.519485354423523,0.3191221952438354,0.0471648797392845,-2.611722469329834,-0.554314136505127,2.4240009784698486,94.0,0.0,nan
668386024.005527,0.5648803114891052,0.2636870741844177,0.070404052734375,-2.2846460342407227,-0.7255147099494934,2.359091520309448,94.0,0.0,nan
668386024.025529,0.5406035780906677,-0.0498505532741546,0.1053465977311134,-3.4260168075561523,-0.666839599609375,2.24473237991333,94.0,0.0,nan
668386024.045396,0.6235960125923157,-0.129959225654602,0.1650847792625427,-4.35537576675415,-0.8975841999053955,1.9206417798995967,94.0,0.0,nan
668386024.065264,0.6740111708641052,0.0956572890281677,0.0627593398094177,-3.7912211418151855,-1.0671590566635132,1.7224291563034058,94.0,0.0,nan
668386024.085633,0.7179105281829834,0.1482695192098617,-0.0392304509878158,-2.952055692672729,-1.1837140321731567,1.5316375494003296,94.0,0.0,nan
668386024.105441,0.7351990342140198,-0.0043183118104934,-0.0751952677965164,-2.5831198692321777,-1.2125892639160156,1.2935187816619873,94.0,0.0,nan
668386024.125163,0.7408448457717896,-0.0410309433937072,-0.0145264044404029,-2.2085180282592773,-1.2738384008407593,1.040577411651611,94.0,0.0,nan
668386024.145033,0.7542266249656677,0.0321807116270065,-0.0243072137236595,-1.612751007080078,-1.2893526554107666,0.962754487991333,94.0,0.0,nan
668386024.164886,0.7914427518844604,0.0129851326346397,-0.1084595620632171,-1.479392647743225,-1.2857584953308103,0.9636662602424622,94.0,0.0,nan
668386024.184816,0.844436526298523,-0.0973206460475921,-0.133758595213294,-1.6670376062393188,-1.3471400737762451,0.9031845927238464,94.0,0.0,nan
668386024.204702,0.8411864638328552,-0.0977020934224128,-0.1465149302966892,-1.6089202165603638,-1.28199303150177,0.8099035024642944,94.0,0.0,nan
668386024.224657,0.8503722548484802,-0.0132447034120559,-0.1927490159869194,-1.4662177562713623,-1.1773107051849363,0.737153172492981,94.0,0.0,nan
668386024.245133,0.9005431532859802,-0.1076813451945781,-0.2015229128301143,-1.5094603300094604,-1.2045706510543823,0.668336033821106,94.0,0.0,nan
668386024.264608,0.8516082167625427,-0.0619049742817878,-0.2652587965130806,-1.33124840259552,-1.0567342042922974,0.5763911604881287,94.0,0.0,nan
668386024.284712,0.87738037109375,-0.0155792962759733,-0.2445221170783043,-1.1350587606430054,-1.0966110229492188,0.4877639412879944,94.0,0.0,nan
668386024.304358,0.8719634413719177,-0.029129097238183,-0.280670203268528,-0.96383935213089,-1.0146936178207395,0.4809042513370514,94.0,0.0,nan
668386024.324437,0.8978118300437927,-0.0233917972072958,-0.3307037949562073,-0.8880628347396851,-1.0899850130081177,0.4319070875644684,94.0,0.0,nan
