Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,HeartRate,SessionID,Unnamed: 9
664087961.852318,-0.9526824951171876,0.3022765517234802,-0.1184690445661544,3.1493022441864014,0.0696430876851081,0.6237214803695679,nan,4.0,nan
664087961.872061,-0.9314423203468324,0.2745819389820099,-0.16439800709486,2.63457465171814,0.0918450653553009,0.3122360706329345,nan,4.0,nan
664087961.892086,-0.966033935546875,0.1817779242992401,-0.0701139867305755,1.5010401010513306,0.3290812373161316,0.2790548503398895,nan,4.0,nan
664087961.912108,-0.9517364501953124,0.1172942817211151,-0.0082548633217811,0.1977592706680297,0.483942836523056,0.2400175184011459,nan,4.0,nan
664087961.931619,-0.9197387099266052,0.1532287299633026,-0.0247647911310195,-0.8070198893547058,0.6240599155426025,0.1687326580286026,nan,4.0,nan
664087961.951671,-0.9180145859718324,0.2620391845703125,-0.1739347875118255,-1.5140773057937622,0.5932578444480896,0.1800363659858703,nan,4.0,nan
664087961.971379,-0.9519960284233092,0.2983703911304474,-0.1956633031368255,-2.0880706310272217,0.6148845553398132,0.0522247999906539,nan,4.0,nan
664087961.991303,-0.9649048447608948,0.2498168647289276,-0.1297300159931183,-2.58829402923584,0.8701054453849792,0.0489171184599399,nan,4.0,nan
664087962.011096,-0.9796753525733948,0.2691039741039276,-0.2411803007125854,-2.7002973556518555,1.0573707818984983,0.0438711754977703,nan,4.0,nan
664087962.030972,-0.933578610420227,0.3440093994140625,-0.3262327164411545,-2.4441792964935303,1.071393966674805,0.0068679694086313,nan,4.0,nan
664087962.051055,-0.9412994980812072,0.4436950385570526,-0.3992460817098617,-1.7886050939559937,1.3615963459014893,0.1216317191720008,nan,4.0,nan
664087962.070619,-0.9966583847999572,0.5580901801586151,-0.5378416627645493,-0.659381628036499,1.4402419328689575,0.0321970283985137,nan,4.0,nan
664087962.090722,-0.9583740234375,0.5933532118797302,-0.6616362035274506,0.5704812407493591,1.45076584815979,-0.163078173995018,nan,4.0,nan
664087962.110498,-0.92742919921875,0.582733154296875,-0.7213285863399506,2.131068706512451,1.6871498823165894,-0.1103045269846916,nan,4.0,nan
664087962.130374,-1.041397213935852,0.762176513671875,-0.9198912382125854,4.127582550048828,1.7651987075805664,0.0077139055356383,nan,4.0,nan
664087962.150256,-1.1194459199905396,0.8859405815601349,-1.0656583905220032,4.9411444664001465,1.6579729318618774,-0.6324648857116699,nan,4.0,nan
664087962.170088,-1.0786438584327698,0.3993988037109375,-0.9808805882930756,4.698228359222412,1.9711471796035769,-0.9833682775497437,nan,4.0,nan
664087962.19047,-1.147873044013977,0.16448974609375,-1.0775907933712006,4.03413724899292,2.421520471572876,-0.7792688012123108,nan,4.0,nan
664087962.210179,-1.2824402451515198,0.1349945068359375,-1.095428287982941,3.1017990112304688,2.493401288986206,-1.1657694578170776,nan,4.0,nan
664087962.2297,-1.3137817978858948,0.0623931959271431,-1.0548399686813354,2.123817205429077,3.124614953994751,-1.0691616535186768,nan,4.0,nan
664087962.249634,-1.3350220322608948,0.1089935302734375,-1.0973966717720032,1.8600949048995967,3.261976957321167,-1.0767018795013428,nan,4.0,nan
664087962.269511,-1.3059388399124146,0.1224975697696209,-1.1891173124313354,1.717016100883484,3.146435022354126,-1.1823164224624634,nan,4.0,nan
664087962.289405,-1.273513913154602,0.0059814476408064,-1.0990294218063354,1.3636744022369385,3.4811484813690186,-1.1202665567398071,nan,4.0,nan
664087962.309019,-1.372360348701477,0.001571662724018,-1.158065676689148,1.1942720413208008,3.611135005950928,-1.171276330947876,nan,4.0,nan
664087962.329084,-1.347641110420227,0.044769287109375,-1.2127379775047302,0.9935247898101808,3.535665512084961,-1.2766872644424438,nan,4.0,nan
664087962.349388,-1.3547211289405825,-0.00244140625,-1.0916137099266052,0.392726868391037,3.790203809738159,-1.149190068244934,nan,4.0,nan
664087962.368729,-1.3563691973686218,-0.0419006422162056,-1.0047149062156675,0.3847958743572235,4.091758728027344,-1.0563879013061523,nan,4.0,nan
664087962.388563,-1.244796872138977,0.0451202392578125,-1.1436614394187927,0.765135645866394,3.931361675262451,-1.056110382080078,nan,4.0,nan
664087962.408525,-1.1652680337429049,0.0480041354894638,-1.1184539198875427,0.6749472618103027,3.928837776184082,-0.9596749544143676,nan,4.0,nan
