Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,HeartRate,SessionID,
668386444.817392,-1.5295563340187073,0.4850311428308487,-0.20117175579071045,-5.669578552246094,-1.265764832496643,-2.118860960006714,94,1,
668386444.836739,-1.4727020263671875,0.6660003513097763,-0.32040396332740784,-6.365446090698242,-0.6386735439300537,-1.3329393863677979,94,1,
668386444.856835,-1.3118440508842468,0.8878021091222763,-0.2924499064683914,-4.86336088180542,-0.287334144115448,-0.67079758644104,94,1,
668386444.876798,-1.2130278944969177,0.881195068359375,-0.4291228652000427,-4.08842658996582,-0.35518139600753784,0.06717733293771744,94,1,
668386444.896503,-1.1451264023780823,0.5149077773094177,-0.5644530281424522,-5.542912483215332,0.3234202265739441,0.42755213379859924,94,1,
668386444.916679,-1.080352783203125,0.2893982082605362,-0.3902739956974983,-6.124167442321777,0.7959108352661133,-0.0997062399983406,94,1,
668386444.936819,-0.9539032578468323,0.6502075046300888,-0.3611755110323429,-3.47379732131958,0.44976893067359924,-0.235481858253479,94,1,
668386444.956866,-0.86505126953125,1.0276946872472763,-0.3399199843406677,0.3069767951965332,0.4672457277774811,-0.26071056723594666,94,1,
668386444.976272,-0.8127593994140625,1.0503997653722763,-0.5988311097025871,2.2906126976013184,-0.8166124224662781,0.02737538516521454,94,1,
668386444.996328,-0.8690947890281677,0.3381194770336151,-0.30032338201999664,1.8239330053329468,-0.3690391778945923,-0.018223578110337257,94,1,
668386445.016151,-1.0494537949562073,-0.020904555916786194,0.05256658419966698,0.19456349313259125,-0.02071072906255722,0.058075614273548126,94,1,
668386445.036163,-1.0167847275733948,-0.03004460036754608,0.12074289470911026,-0.3848132789134979,0.12221410870552063,0.050114359706640244,94,1,
668386445.056196,-0.9593201875686646,0.196014404296875,0.028595060110092163,0.03362413868308067,0.032374635338783264,0.002780186478048563,94,1,
668386445.076283,-0.9254304766654968,0.2212829440832138,0.011612005531787872,0.1552969068288803,-0.016128644347190857,-0.07007676362991333,94,1,
668386445.096307,-0.960067629814148,0.0269622802734375,0.043045081198215485,-0.345133900642395,0.10957588255405426,0.048126257956027985,94,1,
668386445.11583,-0.986007809638977,-0.00689697265625,-0.007705599069595337,-0.7293891310691833,0.12513582408428192,0.05803763493895531,94,1,
668386445.135741,-0.9876404404640198,0.1263733059167862,-0.07888785749673843,-0.6036164164543152,0.10832834243774414,0.02583985961973667,94,1,
668386445.155683,-0.9898224472999573,0.1983795017004013,-0.11636348068714142,-0.6081444621086121,0.08931653946638107,-0.002754394430667162,94,1,
668386445.175511,-0.987335205078125,0.1750182807445526,-0.09782399237155914,-0.6401700377464294,0.10408323258161545,0.012745469808578491,94,1,
668386445.195503,-0.9736633896827698,0.1933440864086151,-0.10009756684303284,-0.4871235191822052,0.06379280239343643,0.01905689388513565,94,1,
668386445.215306,-0.9598237872123718,0.2662506550550461,-0.10325615108013153,-0.11926773935556412,0.011927205137908459,-0.0060521867126226425,94,1,
668386445.235701,-0.9657288193702698,0.2830199897289276,-0.07597339898347855,-0.05130033940076828,0.011016384698450565,-0.014513262547552586,94,1,
668386445.255497,-0.9646607041358948,0.2303771823644638,-0.052688486874103546,-0.07885893434286118,0.013765241950750351,0.00941524002701044,94,1,
