Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,HeartRate,SessionID,
668460493.297582,-0.1522369086742401,0.9593961238861084,-0.03976457938551903,-0.04396040365099907,-0.05969984456896782,-0.006961186416447163,94,12,
668460493.315281,-0.1595764011144638,0.9632262587547302,-0.0397188663482666,-0.04779275879263878,-0.047257084399461746,-0.021126912906765938,94,12,
668460493.33515,-0.1650237888097763,1.000289797782898,-0.04914871230721474,-0.0056680734269320965,-0.04285362362861633,-0.014643128030002117,94,12,
668460493.355073,-0.1566162109375,1.0088651776313782,-0.04890456423163414,0.05365317314863205,0.16530215740203857,-0.12468968331813812,94,12,
668460493.375536,-0.06683346629142761,1.0113522410392761,-0.034973327070474625,0.07375351339578629,0.1262540966272354,-0.2039577066898346,94,12,
668460493.395002,-0.17886348068714142,0.9838560223579407,-0.046905722469091415,0.06220119073987007,-0.038842808455228806,-0.026367641985416412,94,12,
668460493.414979,-0.1582641750574112,0.9807586669921875,-0.057434238493442535,0.05506717786192894,-0.03075823001563549,-0.027751099318265915,94,12,
668460493.434877,-0.1546935737133026,0.9855497479438782,-0.05531332269310951,0.07303765416145325,-0.001798521727323532,-0.022141683846712112,94,12,
668460493.454973,-0.162109375,0.9778746366500854,-0.04640219360589981,-0.03472921997308731,0.014042207971215248,-0.009553134441375732,94,12,
668460493.47486,-0.1602020114660263,0.9682615995407104,-0.03285238891839981,-0.04853857308626175,-0.0066315121948719025,0.017222339287400246,94,12,
668460493.49468,-0.1516265869140625,0.9984740018844604,-0.03640763834118843,-0.006029597483575344,-0.022305242717266083,-0.008049567230045795,94,12,
668460493.51499,-0.1517181396484375,0.994521975517273,-0.041549887508153915,0.011060639284551144,-0.02453569509088993,-0.008340490981936455,94,12,
668460493.534861,-0.1550903469324112,0.9835662245750427,-0.04434223473072052,-0.013594506308436394,-0.017848271876573563,-0.004621013533324003,94,12,
668460493.554514,-0.1566772162914276,0.985854983329773,-0.04135150834918022,-0.010838400572538376,-0.021766960620880127,-0.009587382897734642,94,12,
668460493.574358,-0.1508941650390625,0.9845427870750427,-0.05282609909772873,0.02043210342526436,-0.035427358001470566,-0.02041185460984707,94,12,
668460493.59407,-0.1529693305492401,0.9879607558250427,-0.05668662488460541,0.02665398083627224,-0.03624667972326279,-0.027459856122732162,94,12,
668460493.614265,-0.1561126410961151,0.985824465751648,-0.05052204057574272,0.018511632457375526,-0.031607188284397125,-0.030136333778500557,94,12,
668460493.634075,-0.1524352729320526,0.9740293622016907,-0.0453340969979763,-0.01570253074169159,-0.027226289734244347,-0.018311364576220512,94,12,
668460493.654532,-0.1562347412109375,0.9792173504829407,-0.03825397044420242,-0.0369042232632637,-0.006399037316441536,0.007550591137260199,94,12,
