Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,HeartRate,SessionID,
662435212.001664,-0.9252169728279114,0.32803353667259216,-0.19465619325637817,0.02397548407316208,-0.027064377442002296,0.014447715133428574,112,6,
662435212.021662,-0.9266968369483948,0.3317108452320099,-0.1914670318365097,0.004766368307173252,-0.031082553789019585,0.006702178157866001,112,6,
662435212.042049,-0.9263153672218323,0.3435364365577698,-0.2095487266778946,0.03262094408273697,-0.015603463165462017,0.003458258230239153,112,6,
662435212.061945,-0.9229584336280823,0.3372955918312073,-0.2065427452325821,0.044066332280635834,-0.0048233866691589355,-0.0005804449319839478,112,6,
662435212.081989,-0.915237545967102,0.32771310210227966,-0.1942441463470459,0.032272256910800934,-0.009012805297970772,0.0028390539810061455,112,6,
662435212.102235,-0.9183961749076843,0.3299866318702698,-0.2021329700946808,0.029393037781119347,0.0002304944209754467,-0.006635027937591076,112,6,
662435212.122293,-0.9181520938873291,0.33479318022727966,-0.19052106142044067,0.010491099208593369,0.01010842528194189,0.0004563992843031883,112,6,
662435212.142275,-0.9208070039749146,0.33251962065696716,-0.1907803863286972,-0.009353140369057655,0.005292098503559828,0.008904822170734406,112,6,
662435212.162396,-0.9237824082374573,0.3353119194507599,-0.1858823597431183,-0.011400236748158932,-0.015692811459302902,0.005371491424739361,112,6,
662435212.182434,-0.930404782295227,0.3294525742530823,-0.2080228626728058,0.04410567134618759,-0.019153989851474762,-0.012628072872757912,112,6,
662435212.202707,-0.9177704453468323,0.3253326714038849,-0.2079007625579834,0.08332692086696625,-0.02204817906022072,-0.014832351356744766,112,6,
662435212.22272,-0.9248657822608948,0.3317413926124573,-0.2066342681646347,0.06271827220916748,-0.007567773573100567,-0.011886971071362495,112,6,
662435212.242747,-0.9190675616264343,0.3253479599952698,-0.1906430423259735,0.007088758982717991,-0.009144631214439869,-0.0064651938155293465,112,6,
662435212.262829,-0.9197389483451843,0.32667550444602966,-0.1962888240814209,-0.007585182785987854,-0.0012660687789320946,-0.011179503053426743,112,6,
662435212.283099,-0.9185028672218323,0.3431854546070099,-0.2023160308599472,0.03185452148318291,-0.006911837495863438,-0.013974850997328758,112,6,
662435212.303167,-0.9186097383499146,0.3232269883155823,-0.1888730525970459,0.014390729367733002,-0.009038504213094711,-0.00409888057038188,112,6,
662435212.323274,-0.9151766896247864,0.32357797026634216,-0.1883542686700821,-0.02210964635014534,-0.02181408740580082,0.0014147576875984669,112,6,
662435212.343337,-0.921218991279602,0.3250580430030823,-0.19572429358959198,-0.034199025481939316,-0.012973591685295105,-0.005069031845778227,112,6,
