Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,userAccX,userAccY,userAccZ,GravityX,GravityY,GravityZ, rotX,rotY,rotZ,HeartRate,SessionID,
680136262.620849,-0.915679931640625,0.11601254343986511,-0.3874664008617401,0.024463046342134476,-0.013215979561209679,0.023853376507759094,0.0,0.0,0.0,-0.0029711127281188965,-0.021346017718315125,-0.0026348531246185303,-0.9127088189125061,0.13735856115818024,-0.3848315477371216,0.024463046342134476,-0.013215979561209679,0.023853376507759094,NA,7,
680136262.639305,-0.911834716796875,0.12220761179924011,-0.3842925727367401,0.0419374443590641,-0.012224997393786907,0.022060109302401543,0.0,0.0,0.0,0.0008977651596069336,-0.015288949012756348,0.0004334449768066406,-0.9127324819564819,0.13749656081199646,-0.38472601771354675,0.0419374443590641,-0.012224997393786907,0.022060109302401543,NA,7,
680136262.659185,-0.9141693115234375,0.12094119191169739,-0.3843536376953125,0.050717487931251526,-0.012634058482944965,0.023247186094522476,0.0,0.0,0.0,-0.0013968944549560547,-0.016569465398788452,0.0002727508544921875,-0.9127724170684814,0.13751065731048584,-0.3846263885498047,0.050717487931251526,-0.012634058482944965,0.023247186094522476,NA,7,
680136262.67912,-0.9088897705078125,0.11685183644294739,-0.38262939453125,0.06099875271320343,-0.0163680762052536,0.017065085470676422,0.0,0.0,0.0,0.003937959671020508,-0.02056807279586792,0.0018981099128723145,-0.912827730178833,0.1374199092388153,-0.3845275044441223,0.06099875271320343,-0.0163680762052536,0.017065085470676422,NA,7,
680136262.699048,-0.9118193984031677,0.1188659518957138,-0.3808898627758026,0.05406295135617256,-0.01825781911611557,0.01900589093565941,0.0,0.0,0.0,0.0010894536972045898,-0.01845104992389679,0.003481566905975342,-0.9129088521003723,0.1373170018196106,-0.38437142968177795,0.05406295135617256,-0.01825781911611557,0.01900589093565941,NA,7,
680136262.719054,-0.911285400390625,0.11738583445549011,-0.3781279921531677,0.03232589736580849,-0.013415905646979809,0.012832896783947945,0.0,0.0,0.0,0.0016973614692687988,-0.019883081316947937,0.006085187196731567,-0.9129827618598938,0.13726891577243805,-0.3842131793498993,0.03232589736580849,-0.013415905646979809,0.012832896783947945,NA,7,
680136262.73923,-0.9107207655906677,0.125244140625,-0.3808746337890625,0.025987308472394943,-0.019234227016568184,0.004660612903535366,0.0,0.0,0.0,0.002348661422729492,-0.011987000703811646,0.0031459927558898926,-0.9130694270133972,0.13723114132881165,-0.3840206265449524,0.025987308472394943,-0.019234227016568184,0.004660612903535366,NA,7,
680136262.758816,-0.9135436415672302,0.1261902004480362,-0.3789519965648651,0.014631721191108227,-0.02004827931523323,0.0018213641596958041,0.0,0.0,0.0,-0.00033473968505859375,-0.010949820280075073,0.004769325256347656,-0.9132089018821716,0.13714002072811127,-0.38372132182121277,0.014631721191108227,-0.02004827931523323,0.0018213641596958041,NA,7,
680136262.778693,-0.9132843613624573,0.1278228610754013,-0.3778838813304901,0.0022628027945756912,-0.020658105611801147,0.0007227035239338875,0.0,0.0,0.0,0.00011706352233886719,-0.00893828272819519,0.005514621734619141,-0.9134014248847961,0.1367611438035965,-0.38339850306510925,0.0022628027945756912,-0.020658105611801147,0.0007227035239338875,NA,7,
680136262.798484,-0.9105530977249146,0.12774658203125,-0.3832092881202698,0.006067794281989336,-0.021757420152425766,0.0004256543470546603,0.0,0.0,0.0,0.003161311149597168,-0.00830511748790741,-0.0003044605255126953,-0.9137144088745117,0.1360516995191574,-0.3829048275947571,0.006067794281989336,-0.021757420152425766,0.0004256543470546603,NA,7,
680136262.818402,-0.9103546142578125,0.1334839016199112,-0.3839263319969177,0.014850500039756298,-0.024017415940761566,0.007756111677736044,0.0,0.0,0.0,0.003582179546356201,-0.0021432191133499146,-0.0014021098613739014,-0.9139367938041687,0.1356271207332611,-0.3825242221355438,0.014850500039756298,-0.024017415940761566,0.007756111677736044,NA,7,
680136262.838526,-0.9068755507469177,0.1355438232421875,-0.3852386176586151,0.025941435247659683,-0.0182808730751276,0.01204699743539095,0.0,0.0,0.0,0.0072476863861083984,0.0001878887414932251,-0.003063976764678955,-0.9141232371330261,0.13535593450069427,-0.38217464089393616,0.025941435247659683,-0.0182808730751276,0.01204699743539095,NA,7,
680136262.858488,-0.9063873291015625,0.1346130520105362,-0.3853759467601776,0.033585768193006516,-0.017088500782847404,0.013255912810564041,0.0,0.0,0.0,0.007901966571807861,-0.0004681795835494995,-0.0035014450550079346,-0.9142892956733704,0.1350812315940857,-0.3818745017051697,0.033585768193006516,-0.017088500782847404,0.013255912810564041,NA,7,
680136262.878807,-0.906982421875,0.1335143893957138,-0.3843841254711151,0.02968623675405979,-0.015235320664942265,0.014705204404890537,0.0,0.0,0.0,0.007389962673187256,-0.0013768821954727173,-0.0026412904262542725,-0.9143723845481873,0.13489127159118652,-0.38174283504486084,0.02968623675405979,-0.015235320664942265,0.014705204404890537,NA,7,
680136262.898311,-0.9083556532859802,0.1328735053539276,-0.3846740126609802,0.01595844142138958,-0.008679073303937912,0.016244351863861084,0.0,0.0,0.0,0.006030857563018799,-0.0020544975996017456,-0.002978295087814331,-0.914386510848999,0.13492800295352936,-0.3816957175731659,0.01595844142138958,-0.008679073303937912,0.016244351863861084,NA,7,
680136262.918546,-0.8989258408546448,0.13383479416370392,-0.3874969482421875,0.023161226883530617,0.12714320421218872,-0.18897005915641785,0.0,0.0,0.0,0.015399932861328125,-0.0009982883930206299,-0.005621790885925293,-0.9143257737159729,0.13483308255672455,-0.3818751573562622,0.023161226883530617,0.12714320421218872,-0.18897005915641785,NA,7,
680136262.938414,-0.97821044921875,0.1168060451745987,-0.3982086479663849,0.016743408516049385,0.263481080532074,-0.2719457745552063,0.0,0.0,0.0,-0.06378251314163208,-0.018850505352020264,-0.01687037944793701,-0.9144279360771179,0.13565655052661896,-0.3813382685184479,0.016743408516049385,0.263481080532074,-0.2719457745552063,NA,7,
680136262.957939,-0.8881226778030396,0.1269683688879013,-0.3974152207374573,0.008049985393881798,0.006692368071526289,0.004142682068049908,0.0,0.0,0.0,0.026246190071105957,-0.008579686284065247,-0.015896618366241455,-0.9143688678741455,0.13554805517196655,-0.3815186023712158,0.008049985393881798,0.006692368071526289,0.004142682068049908,NA,7,
680136262.97796,-0.900405764579773,0.1270141303539276,-0.39460745453834534,0.017083028331398964,-0.005346907302737236,0.0009220675565302372,0.0,0.0,0.0,0.013916254043579102,-0.008538708090782166,-0.012978732585906982,-0.914322018623352,0.13555283844470978,-0.38162872195243835,0.017083028331398964,-0.005346907302737236,0.0009220675565302372,NA,7,
680136262.997789,-0.9037933349609375,0.1304931789636612,-0.395172119140625,0.020368902012705803,-0.00276141706854105,0.004067953675985336,0.0,0.0,0.0,0.010433495044708252,-0.004925847053527832,-0.01326751708984375,-0.9142268300056458,0.13541902601718903,-0.38190460205078125,0.020368902012705803,-0.00276141706854105,0.004067953675985336,NA,7,
