Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,HeartRate,SessionID,
668460649.678379,-0.0579376295208931,0.9981688857078552,-0.08410655707120895,-0.0967225506901741,0.05169729143381119,0.005707204341888428,94,13,
668460649.690757,-0.0584258995950222,1.0043487548828125,-0.07844552397727966,-0.04706704244017601,0.05763139948248863,0.009864771738648415,94,13,
668460649.711025,-0.058746352791786194,1.0179596543312073,-0.06143197417259216,-0.07671169191598892,0.07820160686969757,0.012358555570244789,94,13,
668460649.730719,-0.05943296104669571,0.9717864394187927,-0.04801947623491287,-0.10885158181190491,0.5496411919593811,-0.541325569152832,94,13,
668460649.751315,-0.04246523603796959,0.985244631767273,-0.04757697135210037,-0.11534915864467621,0.1450643539428711,-0.0671633780002594,94,13,
668460649.770852,-0.028823871165513992,1.0135650038719177,-0.05368047207593918,-0.07628905028104782,0.04690748080611229,0.05013246089220047,94,13,
668460649.790635,-0.021881140768527985,1.000076174736023,-0.054992735385894775,-0.055462926626205444,0.028996523469686508,0.043106559664011,94,13,
668460649.810502,-0.0468749925494194,0.9949646592140198,-0.05400095880031586,-0.06195644661784172,0.05498887971043587,0.02877769060432911,94,13,
668460649.830542,-0.0747070275247097,1.006729006767273,-0.05897527188062668,-0.05262606218457222,0.10540182888507843,0.04419403523206711,94,13,
668460649.850657,-0.0800476111471653,1.0107879638671875,-0.05079658329486847,-0.01606445573270321,0.10182692110538483,0.03840938210487366,94,13,
668460649.870286,-0.06567385792732239,0.9931488633155823,-0.04695136845111847,-0.013014869764447212,0.06545692682266235,0.003043350763618946,94,13,
668460649.890725,-0.059783935546875,0.9961852431297302,-0.04568486288189888,0.0046143913641572,0.03436750918626785,-0.014933465048670769,94,13,
668460649.910517,-0.056137070059776306,1.0110015273094177,-0.046554625034332275,0.012320181354880333,0.028411520645022392,-0.03002815693616867,94,13,
668460649.930062,-0.06190488860011101,1.007736086845398,-0.05577092990279198,0.04234012961387634,0.045687485486269,-0.025072544813156128,94,13,
668460649.950275,-0.06643680855631828,1.0184479355812073,-0.05882275849580765,0.06127867102622986,0.054467543959617615,-0.0012927547795698047,94,13,
668460649.969996,-0.05155941843986511,1.0126038193702698,-0.049209676682949066,0.05849699676036835,0.02142631635069847,-0.0046410406939685345,94,13,
668460649.990013,-0.03701779991388321,0.9923093914985657,-0.046356283128261566,0.04093198478221893,-0.015855465084314346,-0.015732361003756523,94,13,
668460650.009944,-0.039779674261808395,0.9701385498046875,-0.040741048753261566,-0.012254936620593071,-0.0325949527323246,-0.015799526125192642,94,13,
668460650.030087,-0.04545590654015541,0.9686431288719177,-0.03465279936790466,-0.034076277166604996,-0.03468776121735573,-0.004617764614522457,94,13,
668460650.049802,-0.05567930266261101,1.0075073838233948,-0.04022224247455597,-0.0041192458011209965,-0.006777587346732616,-0.008296175859868526,94,13,
668460650.06951,-0.056686390191316605,1.0111083984375,-0.05894475057721138,-0.01786774769425392,0.013843821361660957,0.0014728846726939082,94,13,
668460650.089498,-0.05302431061863899,0.9817808866500854,-0.058593858033418655,-0.03495452180504799,0.03927421197295189,0.007807160262018442,94,13,
668460650.109462,-0.0567474365234375,0.9958343505859375,-0.06277478486299515,-0.01748139038681984,0.045500531792640686,0.006720856297761202,94,13,
668460650.129337,-0.05535884574055672,1.0099793076515198,-0.057357870042324066,0.003769237082451582,0.06727337837219238,0.025218481197953224,94,13,
668460650.149428,-0.06294253841042519,1.0083617568016052,-0.06452950835227966,-0.004836434964090586,0.11059921979904175,0.03181060031056404,94,13,
668460650.169125,-0.06088254600763321,0.9865874648094177,-0.07456981763243675,-0.0035451347939670086,0.17704632878303528,0.04442690312862396,94,13,
668460650.189588,-0.0680236853659153,0.9948729872703552,-0.10060130804777145,0.017530055716633797,0.2935396432876587,0.07392220944166183,94,13,
668460650.20908,-0.07167049497365952,1.0050963759422302,-0.14573676511645317,0.07709378749132156,0.4603109061717987,0.1157137081027031,94,13,
668460650.228897,-0.09671017900109291,1.0260009169578552,-0.15370183810591698,0.001014796202071011,0.7170533537864685,0.16384603083133698,94,13,
668460650.249034,-0.1132354587316513,0.956558108329773,-0.13983167707920074,-0.12274502962827682,0.9065202474594116,0.24305056035518646,94,13,
668460650.268726,-0.09844969026744366,0.9552459120750427,-0.15902718529105186,-0.13526347279548645,1.053992509841919,0.24695412814617157,94,13,
668460650.288682,-0.12185667268931866,0.9842223525047302,-0.16618359833955765,-0.02211875282227993,1.2331619262695312,0.24625563621520996,94,13,
668460650.308607,-0.1290893293917179,0.9658203721046448,-0.1408081315457821,0.0006178520270623267,1.4155138731002808,0.27548128366470337,94,13,
668460650.328818,-0.13017270155251026,0.9688720107078552,-0.17953499779105186,-0.03941831365227699,1.4819812774658203,0.22926956415176392,94,13,
668460650.348599,-0.12940975930541754,0.9409637451171875,-0.18190012127161026,-0.010230600833892822,1.4948054552078247,0.18093201518058777,94,13,
668460650.368335,-0.13836670550517738,0.9437714219093323,-0.19868476316332817,0.17640765011310577,1.6531898975372314,0.09182882308959961,94,13,
668460650.388268,-0.17449951171875,0.9570618271827698,-0.23941045626997948,0.2670775055885315,1.9481600522994995,0.03712158650159836,94,13,
668460650.408282,-0.20179746858775616,0.93878173828125,-0.30081187933683395,-0.12545053660869598,2.2619123458862305,-0.01709936000406742,94,13,
668460650.428251,-0.23764036037027836,0.8816069960594177,-0.3637085184454918,-0.4586966037750244,2.5935890674591064,0.003981955349445343,94,13,
668460650.448395,-0.2961883032694459,0.9618834257125854,-0.38423164188861847,-0.22077685594558716,2.9631104469299316,-0.005029382649809122,94,13,
668460650.468336,-0.3182067619636655,1.08935546875,-0.42384347319602966,0.1976768523454666,3.2452685832977295,-0.10685523599386215,94,13,
668460650.487881,-0.3155517354607582,1.0871123671531677,-0.404266394674778,0.11293879896402359,3.4681825637817383,-0.11858870089054108,94,13,
668460650.507766,-0.3782958760857582,0.9285125136375427,-0.30535895749926567,-0.5204052925109863,3.750614881515503,-0.03860294818878174,94,13,
668460650.527658,-0.4094848223030567,0.8922881484031677,-0.19323738291859627,-0.5212724804878235,4.052583694458008,0.0562584213912487,94,13,
668460650.54777,-0.3667907081544399,1.1100767850875854,-0.23858649283647537,0.11070127785205841,4.081233978271484,-0.040845222771167755,94,13,
668460650.567532,-0.39738460816442966,1.1439512968063354,-0.22726446576416492,0.05854673311114311,4.3079023361206055,-0.08741682767868042,94,13,
668460650.58784,-0.4263762943446636,0.9196015000343323,0.019958438351750374,-0.40075403451919556,4.492076396942139,0.009948235005140305,94,13,
668460650.607798,-0.32202144153416157,0.9042968153953552,-0.008163513615727425,0.046220891177654266,4.101189136505127,-0.03865184262394905,94,13,
668460650.627369,-0.3023986052721739,1.200927734375,-0.001998940482735634,0.9288820624351501,3.979257822036743,-0.2152412086725235,94,13,
668460650.647457,-0.374130180105567,1.1227417588233948,-0.00723271444439888,0.48591163754463196,4.160680770874023,-0.2169383317232132,94,13,
668460650.667167,-0.3715819828212261,0.9873046278953552,0.06805415637791157,-1.0626771450042725,4.420801162719727,0.11859029531478882,94,13,
668460650.687115,-0.36831657588481903,0.9675444960594177,0.08665461046621203,-0.7010645270347595,4.344905853271484,0.3819229304790497,94,13,
668460650.707042,-0.38702385500073433,1.4166259169578552,-0.2996825957670808,0.6843312382698059,4.386025905609131,0.3037262260913849,94,13,
668460650.727339,-0.2841643802821636,1.264434814453125,-0.021942134015262127,-0.5989283323287964,4.373203754425049,0.4392393231391907,94,13,
668460650.74745,-0.2872008681297302,0.8371123671531677,0.1855620201677084,-1.387347936630249,4.489124774932861,0.7419755458831787,94,13,
668460650.766741,-0.2573394104838371,1.1344755291938782,0.2986602559685707,-0.7655385136604309,4.12404727935791,0.8937851786613464,94,13,
668460650.786599,-0.19682306051254272,1.4157103896141052,0.14645391330122948,1.616881012916565,3.482004165649414,0.7025474309921265,94,13,
668460650.806654,-0.23312370479106903,1.4076079726219177,0.4061583932489157,0.12780596315860748,3.4017176628112793,0.6319926977157593,94,13,
668460650.826646,-0.23098751157522202,0.5696561932563782,0.9124450348317623,-2.1823487281799316,3.2919366359710693,0.9412660598754883,94,13,
668460650.846816,-0.050567589700222015,0.642379641532898,0.934173509478569,-1.5243083238601685,2.820509910583496,0.9350628852844238,94,13,
668460650.866499,-0.018325746059417725,0.9518279433250427,0.10188286006450653,2.0776734352111816,2.1337544918060303,0.46304360032081604,94,13,
668460650.88692,-0.1478729397058487,1.1790616512298584,0.4409637525677681,0.46227243542671204,2.029946804046631,0.32647642493247986,94,13,
668460650.90662,-0.006011933088302612,0.19947803020477295,1.2135925963521004,-1.0474435091018677,1.2997210025787354,0.32484176754951477,94,13,
