Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,userAccX,userAccY,userAccZ,GravityX,GravityY,GravityZ,HeartRate,SessionID,
669361077.654181,-0.0771331638097763,1.0072782039642334,-0.1588442325592041,-0.17627626657485962,0.09762711077928543,0.07019864022731781,0.0,0.0,0.0,-0.007816635072231293,0.02033013105392456,-0.013488277792930603,-0.06931652873754501,0.9869480729103088,-0.1453559547662735,94,18,
669361077.67269,-0.06243896484375,1.0089568495750427,-0.1375124603509903,-0.1371849924325943,0.10652033239603043,0.08258095383644104,0.0,0.0,0.0,0.005595169961452484,0.02155381441116333,0.0053392499685287476,-0.06803413480520248,0.9874030351638794,-0.14285171031951904,94,18,
669361077.69289,-0.048934921622276306,0.9941861629486084,-0.1300966441631317,-0.07198880612850189,0.060391154140233994,0.10353001207113266,0.0,0.0,0.0,0.017416752874851227,0.0064449310302734375,0.011198535561561584,-0.06635167449712753,0.987741231918335,-0.1412951797246933,94,18,
669361077.712281,-0.07205197960138321,1.001983404159546,-0.1435396820306778,0.06825032830238342,0.27469125390052795,-0.2793014645576477,0.0,0.0,0.0,-0.00767151266336441,0.014123737812042236,-0.002160593867301941,-0.0643804669380188,0.9878596663475037,-0.14137908816337585,94,18,
669361077.732194,-0.021682724356651306,1.004470705986023,-0.14598102867603302,0.10279618203639984,0.001478605903685093,0.038974884897470474,0.0,0.0,0.0,0.040956079959869385,0.016780197620391846,-0.002650320529937744,-0.06263880431652069,0.9876905083656311,-0.14333070814609528,94,18,
669361077.752498,-0.0965881235897541,0.9525755643844604,-0.1431581825017929,0.05275345966219902,0.02028491720557213,0.05814464017748833,0.0,0.0,0.0,-0.035063501447439194,-0.03493618965148926,0.0018769502639770508,-0.06152462214231491,0.9875117540359497,-0.14503513276576996,94,18,
669361077.772295,-0.0818176195025444,0.9377899169921875,-0.1335909217596054,-0.06303486227989197,0.022600136697292328,0.03811921179294586,0.0,0.0,0.0,-0.02145710587501526,-0.049867093563079834,0.010943815112113953,-0.060360513627529144,0.9876570105552673,-0.14453473687171936,94,18,
669361077.792117,-0.0693054124712944,0.9623411893844604,-0.1353609561920166,-0.10469282418489456,0.01731227897107601,0.028575349599123,0.0,0.0,0.0,-0.00970141589641571,-0.025642216205596924,0.007243514060974121,-0.05960399657487869,0.9879834055900574,-0.14260447025299072,94,18,
669361077.812144,-0.062347397208213806,1.0004117488861084,-0.14485187828540802,-0.04749724641442299,0.014854846522212029,0.02629200741648674,0.0,0.0,0.0,-0.0037176497280597687,0.012156009674072266,-0.0037392228841781616,-0.05862974748015404,0.9882557392120361,-0.14111265540122986,94,18,
669361077.832447,-0.061080921441316605,1.018722414970398,-0.1420748084783554,0.015707356855273247,0.013816538266837597,0.034905895590782166,0.0,0.0,0.0,-0.0026276037096977234,0.030433356761932373,-0.0011215806007385254,-0.05845331773161888,0.9882890582084656,-0.14095322787761688,94,18,
669361077.851997,-0.0628051646053791,0.9957273006439209,-0.1360933482646942,0.019507821649312973,0.017496608197689056,0.041386913508176804,0.0,0.0,0.0,-0.004675868898630142,0.007485926151275635,0.0053266435861587524,-0.05812929570674896,0.9882413744926453,-0.14141999185085297,94,18,
669361077.871737,-0.060409534722566605,0.978683352470398,-0.1306154578924179,-0.004834136459976435,0.011055829003453255,0.030965428799390793,0.0,0.0,0.0,-0.0026878267526626587,-0.009558141231536865,0.010971665382385254,-0.057721707969903946,0.9882414937019348,-0.14158712327480316,94,18,
669361077.892306,-0.057449329644441605,0.9778440594673157,-0.13797014951705933,-0.0034282533451914787,0.006003050599247217,0.020913327112793922,0.0,0.0,0.0,-0.00014245882630348206,-0.010435819625854492,0.00351656973361969,-0.05730687081813812,0.9882798790931702,-0.14148671925067902,94,18,
669361077.911711,-0.0580444261431694,0.9830626249313354,-0.143570214509964,0.0012834109365940094,0.001986243762075901,0.01284666545689106,0.0,0.0,0.0,-0.000995934009552002,-0.005239546298980713,-0.002133786678314209,-0.0570484921336174,0.9883021712303162,-0.14143642783164978,94,18,
669361077.931682,-0.061462391167879105,0.9788817167282104,-0.1406405121088028,-0.006990897003561258,-0.0027346666902303696,0.011580012738704681,0.0,0.0,0.0,-0.004508413374423981,-0.009467780590057373,0.0005027055740356445,-0.056953977793455124,0.9883494973182678,-0.14114321768283844,94,18,
669361077.951582,-0.055786121636629105,0.995254397392273,-0.1426546275615692,0.01782570220530033,-0.021802537143230438,0.004971911199390888,0.0,0.0,0.0,0.0011985823512077332,0.006868839263916016,-0.0017767548561096191,-0.05698470398783684,0.9883855581283569,-0.1408778727054596,94,18,
669361077.971914,-0.049102772027254105,1.0019530653953552,-0.1500857025384903,0.06668558716773987,-0.03440584987401962,0.011670347303152084,0.0,0.0,0.0,0.007847238332033157,0.013665616512298584,-0.008507013320922852,-0.05695001035928726,0.9882874488830566,-0.14157868921756744,94,18,
669361077.991495,-0.051437366753816605,0.9962461590766907,-0.1530763804912567,0.11860790848731995,-0.038982950150966644,0.004920138977468014,0.0,0.0,0.0,0.0054729655385017395,0.00823134183883667,-0.009591996669769287,-0.056910332292318344,0.988014817237854,-0.14348438382148743,94,18,
669361078.011345,-0.0555572509765625,0.9911498427391052,-0.1470949798822403,0.11551450937986374,-0.03181128948926926,-0.003486501518636942,0.0,0.0,0.0,0.0015574432909488678,0.003476262092590332,-0.0013594180345535278,-0.05711469426751137,0.9876735806465149,-0.14573556184768677,94,18,
