Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,userAccX,userAccY,userAccZ,GravityX,GravityY,GravityZ,HeartRate,SessionID,
669591372.573953,-0.962386965751648,0.2514647990465164,-0.014221297577023506,-0.0047902557998895645,-0.00168550293892622,0.009286466054618359,0.0,0.0,0.0,0.007048189640045166,0.006624042987823486,0.0015350598841905594,-0.9694351553916931,0.24484075605869293,-0.015756357461214066,95,11,
669591372.589696,-0.9659270644187927,0.245391845703125,-0.020858922973275185,-0.01383907813578844,0.0019955746829509735,0.0061621516942977905,0.0,0.0,0.0,0.003467857837677002,0.00039027631282806396,-0.005123257637023926,-0.9693949222564697,0.24500156939029694,-0.01573566533625126,95,11,
669591372.609735,-0.9613646864891052,0.2386321872472763,-0.025741659104824066,-0.01885966956615448,-0.0011969469487667084,-0.005056627094745636,0.0,0.0,0.0,0.008021771907806396,-0.006409212946891785,-0.010101079940795898,-0.9693864583969116,0.2450414001941681,-0.015640579164028168,95,11,
669591372.629757,-0.9907531142234802,0.2399291694164276,-0.026138405315577984,-0.03854275867342949,0.046525854617357254,-0.39441466331481934,0.0,0.0,0.0,-0.021355867385864258,-0.005074560642242432,-0.01058053970336914,-0.969397246837616,0.24500373005867004,-0.015557865612208843,95,11,
669591372.649908,-0.91107177734375,0.2545776069164276,-0.0019379965960979462,-0.017089199274778366,-0.0655500665307045,0.011593508534133434,0.0,0.0,0.0,0.058239877223968506,0.009235918521881104,0.013629794120788574,-0.9693116545677185,0.2453416883945465,-0.01556779071688652,95,11,
669591372.670831,-0.9604949355125427,0.2507934272289276,-0.008621317334473133,0.003511549439281225,-0.007668809033930302,0.011617744341492653,0.0,0.0,0.0,0.008791804313659668,0.0053396075963974,0.006727398373186588,-0.9692867398262024,0.2454538196325302,-0.015348715707659721,95,11,
669591372.68931,-0.9619751572608948,0.254058837890625,-0.010818606242537498,0.0184811782091856,-0.010750391520559788,0.014297896064817905,0.0,0.0,0.0,0.0072422027587890625,0.008319944143295288,0.004353223368525505,-0.9692173600196838,0.2457388937473297,-0.015171829611063004,95,11,
669591372.709691,-0.9652556777000427,0.2438049167394638,-0.014877432957291603,-0.0022844208870083094,-0.006356896832585335,0.011082341894507408,0.0,0.0,0.0,0.003886401653289795,-0.002240315079689026,0.00013649463653564453,-0.9691420793533325,0.24604523181915283,-0.015013927593827248,95,11,
669591372.729331,-0.9644623398780823,0.2307129055261612,-0.022216868586838245,-0.0069775767624378204,-0.005468733608722687,-0.007146888878196478,0.0,0.0,0.0,0.004592835903167725,-0.015689104795455933,-0.007446588948369026,-0.96905517578125,0.24640201032161713,-0.01477027963846922,95,11,
669591372.749266,-0.9628142714500427,0.2416076362133026,-0.01876839715987444,-0.003682447597384453,-0.008220577612519264,-0.014566455967724323,0.0,0.0,0.0,0.0062749385833740234,-0.004676192998886108,-0.004266619682312012,-0.9690892100334167,0.24628382921218872,-0.014501777477562428,95,11,
