Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,userAccX,userAccY,userAccZ,GravityX,GravityY,GravityZ,HeartRate,SessionID,
669595237.113982,-0.0538330078125,1.0027160048484802,0.008529650047421455,0.038249421864748,-0.01030081044882536,-0.005331997759640217,0.0,0.0,0.0,-0.0013617947697639465,0.004387795925140381,-0.015709638595581055,-0.05247121304273605,0.9983282089233398,0.02423928864300251,95,33,
669595237.134119,-0.0539398118853569,1.002364993095398,0.010650716722011566,0.019906435161828995,0.007222161628305912,0.003685944713652134,0.0,0.0,0.0,-0.0010178498923778534,0.004045248031616211,-0.012944700196385384,-0.05292196199297905,0.9983197450637817,0.02359541691839695,95,33,
669595237.153638,-0.0529327429831028,0.9939728379249573,0.026153607293963432,0.009603330865502357,-0.33673566579818726,0.2846701443195343,0.0,0.0,0.0,-0.0004448890686035156,-0.004363656044006348,0.0022909678518772125,-0.05248785391449928,0.9983364939689636,0.02386263944208622,95,33,
669595237.173683,0.011199947446584702,1.0010986924171448,0.03849799558520317,-0.009849196299910545,-0.20132367312908173,0.22468841075897217,0.0,0.0,0.0,0.06373943388462067,0.002772688865661621,0.014313582330942154,-0.052539486438035965,0.9983260035514832,0.024184413254261017,95,33,
669595237.194122,-0.0625762902200222,0.9996795058250427,0.004913363605737686,0.013186680153012276,-0.015498729422688484,0.015085126273334026,0.0,0.0,0.0,-0.010365240275859833,0.0013273358345031738,-0.01889622211456299,-0.05221104994416237,0.9983521699905396,0.023809585720300674,95,33,
669595237.213746,-0.0635528564453125,1.0111083984375,0.01829533651471138,0.04338179901242256,0.011662336066365242,0.012503404170274734,0.0,0.0,0.0,-0.011503607034683228,0.01271730661392212,-0.00420379638671875,-0.05204924941062927,0.9983910918235779,0.02249913290143013,95,33,
669595237.233435,-0.054031383246183395,0.995697021484375,0.025924695655703545,0.045865997672080994,0.0021990202367305756,0.010343794710934162,0.0,0.0,0.0,-0.0022637397050857544,-0.002729475498199463,0.004369139671325684,-0.05176764354109764,0.9984264969825745,0.02155555598437786,95,33,
669595237.253512,-0.0460510216653347,0.980224609375,0.03536994941532612,0.009498069062829018,-0.007468843832612038,-0.0048310039564967155,0.0,0.0,0.0,0.0034006908535957336,-0.018315434455871582,0.013634443283081055,-0.049451712518930435,0.9985400438308716,0.021735506132245064,95,33,
669595237.273377,-0.0478210486471653,0.985672116279602,0.011627275496721268,-0.02605140209197998,-0.00019373465329408646,-0.00048243487253785133,0.0,0.0,0.0,0.0017104148864746094,-0.01286470890045166,-0.010076997801661491,-0.04953146353363991,0.9985368251800537,0.02170427329838276,95,33,
669595237.29332,-0.0564269982278347,1.0121917128562927,0.001953158527612686,-0.014365984126925468,0.032168466597795486,0.007392532657831907,0.0,0.0,0.0,-0.006728004664182663,0.013666152954101562,-0.019879700616002083,-0.04969899356365204,0.9985255599021912,0.02183285914361477,95,33,
669595237.313104,-0.0616607666015625,0.9977874755859375,0.0050659868866205215,-0.020748117938637733,0.08040770888328552,0.010863643139600754,0.0,0.0,0.0,-0.011853784322738647,-0.000723719596862793,-0.017177343368530273,-0.04980698227882385,0.9985111951828003,0.022243330255150795,95,33,
669595237.333619,-0.0575103722512722,0.9849853515625,0.001953214406967163,-0.108929842710495,0.15040530264377594,0.013492928817868233,0.0,0.0,0.0,-0.00798942893743515,-0.01350557804107666,-0.02178776264190674,-0.04952094331383705,0.9984909296035767,0.0237409770488739,95,33,
669595237.35315,-0.0490722693502903,0.97271728515625,-0.00793449953198433,-0.19118955731391907,0.1832801252603531,0.010163658298552036,0.0,0.0,0.0,0.00028924643993377686,-0.025708913803100586,-0.03455495834350586,-0.049361515790224075,0.9984261989593506,0.02662045881152153,95,33,
669595237.372993,-0.0539245679974556,1.011123776435852,0.0004883389919996262,-0.15574102103710175,0.2308504581451416,0.02138558030128479,0.0,0.0,0.0,-0.004646487534046173,0.012761712074279785,-0.02858256921172142,-0.049278080463409424,0.9983620643615723,0.029070908203721046,95,33,
669595237.392934,-0.0737762451171875,1.0229491591453552,-0.03352353349328041,-0.07616403698921204,0.3827347457408905,0.04695091396570206,0.0,0.0,0.0,-0.024510107934474945,0.024623394012451172,-0.06383013725280762,-0.049266137182712555,0.998325765132904,0.030306603759527206,95,33,
669595237.412845,-0.0890045091509819,1.0074461102485657,-0.026687609031796455,-0.1714189201593399,0.5765956044197083,0.07844337821006775,0.0,0.0,0.0,-0.040365830063819885,0.009108126163482666,-0.05759526044130325,-0.04863867908716202,0.998337984085083,0.030907651409506798,95,33,
669595237.432748,-0.0822448655962944,0.9438474178314209,-0.0182952843606472,-0.3897969126701355,0.7493085265159607,0.08184914290904999,0.0,0.0,0.0,-0.03472701832652092,-0.05440163612365723,-0.05351508408784866,-0.04751784726977348,0.9982490539550781,0.03521979972720146,95,33,
669595237.452713,-0.082977294921875,0.9459075331687927,-0.03059377521276474,-0.6027726531028748,0.9327316284179688,0.08455805480480194,0.0,0.0,0.0,-0.0364738330245018,-0.052018702030181885,-0.07509756088256836,-0.0465034618973732,0.9979262351989746,0.04450378566980362,95,33,
669595237.472967,-0.0854339636862278,0.9674987196922302,-0.04631035029888153,-0.6392669081687927,1.1364331245422363,0.11337542533874512,0.0,0.0,0.0,-0.03961478918790817,-0.02987217903137207,-0.10245227813720703,-0.045819174498319626,0.9973708987236023,0.0561419278383255,95,33,
669595237.492531,-0.0894775502383709,1.0240020155906677,-0.03999321907758713,-0.43279626965522766,1.3894603252410889,0.1670980453491211,0.0,0.0,0.0,-0.04481244087219238,0.027214646339416504,-0.10647523403167725,-0.04466510936617851,0.9967873692512512,0.06648201495409012,95,33,
669595237.512448,-0.056640636175870895,1.0563506484031677,-0.011779844760894775,-0.2291230857372284,1.4917023181915283,0.3040415942668915,0.0,0.0,0.0,-0.014974534511566162,0.05972945690155029,-0.08256173133850098,-0.04166610166430473,0.9966211915016174,0.0707818865776062,95,33,
669595237.53237,-0.0605621412396431,0.9977415800094604,0.0465087890625,-0.22377707064151764,1.5564038753509521,0.3032613694667816,0.0,0.0,0.0,-0.02277727797627449,0.0012094378471374512,-0.02762497216463089,-0.03778486326336861,0.996532142162323,0.07413376122713089,95,33,
669595237.552326,-0.0800170972943306,1.0535887479782104,-0.034759409725666046,-0.23325158655643463,1.7157748937606812,0.3794592022895813,0.0,0.0,0.0,-0.04631144925951958,0.05718123912811279,-0.1124495342373848,-0.03370564803481102,0.9964075088500977,0.07769012451171875,95,33,
669595237.572245,-0.09796144254505634,1.0445252656936646,-0.03382860869169235,-0.3664098381996155,1.8686864376068115,0.4283246695995331,0.0,0.0,0.0,-0.06958985328674316,0.04829120635986328,-0.1157611533999443,-0.02837158925831318,0.9962340593338013,0.08193254470825195,95,33,
669595237.592242,-0.09309389069676399,0.9794005751609802,0.021957315504550934,-0.7277005314826965,1.9544237852096558,0.448335736989975,0.0,0.0,0.0,-0.07010474056005478,-0.016101717948913574,-0.06994820386171341,-0.022989150136709213,0.9955022931098938,0.09190551936626434,95,33,
669595237.612425,-0.08580018952488899,1.0210875868797302,0.00717172771692276,-0.7874178886413574,2.064619779586792,0.5112223625183105,0.0,0.0,0.0,-0.06824084371328354,0.026956796646118164,-0.099578857421875,-0.017559345811605453,0.9941307902336121,0.10675058513879776,95,33,
669595237.631979,-0.10597231797873974,1.0764617919921875,-0.01986689865589142,-0.5587863922119141,2.2098779678344727,0.5886825323104858,0.0,0.0,0.0,-0.09450377523899078,0.08367359638214111,-0.1391984224319458,-0.011468542739748955,0.9927881956100464,0.11933152377605438,95,33,
669595237.651887,-0.10797121236100793,1.0108336210250854,-0.0096435546875,-0.3227258026599884,2.3485982418060303,0.6022899150848389,0.0,0.0,0.0,-0.1026495024561882,0.019028425216674805,-0.1372910887002945,-0.005321709904819727,0.9918051958084106,0.1276475340127945,95,33,
