Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,HeartRate,SessionID,
662439436.327983,-0.9027557373046875,0.187286376953125,-0.3393859267234802,-0.2158341407775879,-0.005243233870714903,-0.009656212292611599,79,2,
662439436.348145,-0.9051055908203125,0.1940918117761612,-0.3455963432788849,-0.3131135404109955,1.8617138266563416e-06,-0.01800602115690708,79,2,
662439436.367818,-0.9118194580078125,0.2020721584558487,-0.345062255859375,-0.3202943801879883,-0.010911372490227222,-0.04123961180448532,79,2,
662439436.387931,-0.925949215888977,0.2255401909351349,-0.3529358208179474,-0.26188939809799194,0.002260488923639059,-0.06874806433916092,79,2,
662439436.40798,-0.9134673476219177,0.2135315090417862,-0.3574828803539276,-0.26241201162338257,0.014973621815443039,-0.05241858959197998,79,2,
662439436.428004,-0.9091339111328125,0.2098541408777237,-0.3521728813648224,-0.2868194282054901,0.01377706229686737,-0.03977717459201813,79,2,
662439436.448147,-0.9050597548484802,0.2087554633617401,-0.3474578261375427,-0.3017035722732544,-0.02236988954246044,-0.047147683799266815,79,2,
662439436.468241,-0.8898162841796875,0.238311767578125,-0.3606261909008026,-0.1680700182914734,-0.038694266229867935,-0.040602393448352814,79,2,
662439436.488369,-0.8764801025390625,0.2264251559972763,-0.3626708686351776,-0.15027810633182526,-0.06316738575696945,0.004092337563633919,79,2,
662439436.508385,-0.8886719942092896,0.2125549614429474,-0.3587646782398224,-0.2070540487766266,-0.060599833726882935,0.025783784687519073,79,2,
662439436.528508,-0.909088134765625,0.2115020751953125,-0.3653106987476349,-0.29756301641464233,-0.020056935027241707,0.0018995287828147411,79,2,
662439436.548775,-0.9072570204734802,0.1726837009191513,-0.3547515571117401,-0.5716002583503723,0.003135603852570057,-0.07675383239984512,79,2,
662439436.568719,-0.908920168876648,0.1737975925207138,-0.3315581679344177,-0.8223483562469482,0.0337303951382637,-0.08807993680238724,79,2,
662439436.588819,-0.9164885878562927,0.1859588474035263,-0.3312072455883026,-0.9107011556625366,0.011256514117121696,-0.10368719696998596,79,2,
662439436.608759,-0.9078369140625,0.2293853908777237,-0.3295287787914276,-0.8089799284934998,-0.01925439015030861,-0.0885353535413742,79,2,
662439436.629092,-0.8934783339500427,0.2550811916589737,-0.32684326171875,-0.460600882768631,-0.08231458067893982,-0.10019592940807343,79,2,
662439436.649092,-0.8845368027687073,0.3374023586511612,-0.3572997748851776,0.24722203612327576,-0.1459614783525467,-0.11010429263114929,79,2,
