Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,userAccX,userAccY,userAccZ,GravityX,GravityY,GravityZ,HeartRate,SessionID,
669358275.790382,-0.9507141709327698,0.3001708984375,0.0052490392699837685,-0.02523801103234291,0.008228559046983719,-0.0010182303376495838,0.0,0.0,0.0,0.0023949742317199707,-0.002417951822280884,0.00043487548828125,-0.9531091451644897,0.3025888502597809,0.0048141637817025185,79,7,
669358275.80219,-0.9526216387748718,0.2999420762062073,0.00671390863135457,-0.01897192746400833,0.008706426247954369,-0.003658168949186802,0.0,0.0,0.0,0.000512242317199707,-0.0025664567947387695,0.0017390255816280842,-0.9531338810920715,0.30250853300094604,0.004974883049726486,79,7,
669358275.822702,-0.9501342177391052,0.3056335151195526,0.0026550274342298508,-0.006801213137805462,0.009038425981998444,-0.00703005027025938,0.0,0.0,0.0,0.0030518770217895508,0.0032903552055358887,-0.0023204092867672443,-0.9531860947608948,0.3023431599140167,0.004975436720997095,79,7,
669358275.841944,-0.9664002060890198,0.3052826225757599,0.0012207431718707085,-0.039132654666900635,-0.5420532822608948,0.3883672058582306,0.0,0.0,0.0,-0.013187527656555176,0.0030229389667510986,-0.0037674903869628906,-0.9532126784324646,0.3022596836090088,0.004988233558833599,79,7,
669358275.862034,-0.9061736464500427,0.32757568359375,0.008575461339205503,0.05473751202225685,-0.13026824593544006,0.1264582872390747,0.0,0.0,0.0,0.04763591289520264,0.027191072702407837,0.004532217513769865,-0.9538095593452454,0.30038461089134216,0.004043243825435638,79,7,
669358275.881876,-0.9515075087547302,0.2976531982421875,0.0006256003398448229,0.050350088626146317,0.010788732208311558,-0.018369045108556747,0.0,0.0,0.0,0.002319157123565674,-0.0026796460151672363,-0.003226042026653886,-0.9538266658782959,0.30033284425735474,0.0038516423664987087,79,7,
669358275.902028,-0.9493103623390198,0.3058624863624573,-6.1010709032416344e-05,0.06543377041816711,0.015419568866491318,-0.011207325384020805,0.0,0.0,0.0,0.004554688930511475,0.005643755197525024,-0.0032927989959716797,-0.9538650512695312,0.30021873116493225,0.0032317882869392633,79,7,
669358275.921932,-0.9494171142578125,0.3040618896484375,0.0018005624879151583,0.05341186001896858,0.023428797721862793,-0.0069738044403493404,0.0,0.0,0.0,0.004467487335205078,0.0038987398147583008,-0.0007052423898130655,-0.9538846015930176,0.3001631498336792,0.002505804877728224,79,7,
669358275.941835,-0.9476471543312073,0.297454833984375,0.005615350790321827,0.044856321066617966,0.021029938012361526,-0.007782073691487312,0.0,0.0,0.0,0.005974113941192627,-0.0035469233989715576,0.003465890884399414,-0.9536212682723999,0.30100175738334656,0.002149459905922413,79,7,
669358275.96213,-0.9493409395217896,0.2988128662109375,0.0028229691088199615,0.03792690858244896,0.022528421133756638,-0.008706670254468918,0.0,0.0,0.0,0.004327893257141113,-0.0020422935485839844,0.0013036727905273438,-0.9536688327789307,0.3008551597595215,0.0015192963182926178,79,7,
