Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,HeartRate,SessionID,
668387910.35173,-0.02186584286391735,0.9577788710594177,-0.3088989853858948,0.019176824018359184,-0.018060825765132904,-0.010885185562074184,94,14,
668387910.36427,-0.02560424990952015,0.9628296494483948,-0.29658517241477966,0.05638204887509346,-0.03169037029147148,-0.008253661915659904,94,14,
668387910.384136,-0.0259399376809597,0.9471282958984375,-0.3028259873390198,0.08261264860630035,-0.03394521027803421,-0.007762202527374029,94,14,
668387910.403865,-0.0423583947122097,0.9474791884422302,-0.3283233940601349,0.13763083517551422,0.3019351065158844,-0.5131475925445557,94,14,
668387910.42397,-0.02052306942641735,0.9476011395454407,-0.33862313628196716,0.09883137047290802,-0.004650801420211792,-0.058777716010808945,94,14,
668387910.443714,-0.0341949462890625,0.9235534071922302,-0.32725536823272705,0.05876731127500534,-0.027803868055343628,-0.010048100724816322,94,14,
668387910.463936,-0.0295104943215847,0.90618896484375,-0.3235626816749573,-0.022457171231508255,0.013619414530694485,-0.01105797104537487,94,14,
668387910.484234,-0.0247955285012722,0.9188994765281677,-0.3310089707374573,-0.07833375036716461,0.022505395114421844,-0.02583041973412037,94,14,
668387910.503715,-0.0208892785012722,0.9443053007125854,-0.3296661972999573,-0.07402435690164566,0.04226076230406761,-0.02314312942326069,94,14,
668387910.523583,-0.017333984375,0.9603576064109802,-0.32827767729759216,-0.04997508227825165,0.051342256367206573,-0.00924915261566639,94,14,
668387910.543534,-0.0128936767578125,0.9613800644874573,-0.32638561725616455,-0.019600797444581985,0.034112364053726196,-0.005278272554278374,94,14,
668387910.563492,-0.01458740048110485,0.9537352919578552,-0.3157959580421448,-0.009456951171159744,0.0163632333278656,-0.009783381596207619,94,14,
668387910.583369,-0.011108392849564552,0.9353026151657104,-0.3114013969898224,-0.004268713761121035,-0.007520453073084354,-0.019517023116350174,94,14,
668387910.603282,-0.015121456235647202,0.948318362236023,-0.3215027451515198,0.031111247837543488,-0.017582863569259644,-0.016217153519392014,94,14,
668387910.623596,-0.0194091796875,0.9519805908203125,-0.3302002549171448,0.035499535501003265,-0.033320605754852295,-0.012895232997834682,94,14,
668387910.64315,-0.02226257137954235,0.9410400390625,-0.3249512016773224,0.015626896172761917,-0.02008960396051407,-0.012303211726248264,94,14,
668387910.66313,-0.024978632107377052,0.934799075126648,-0.3257751762866974,-0.014778945595026016,-0.00909645389765501,-0.012927830219268799,94,14,
668387910.682987,-0.02674865536391735,0.9384154677391052,-0.3325501084327698,-0.052030645310878754,-0.0029788129031658173,-0.017606578767299652,94,14,
668387910.702937,-0.02899169921875,0.9342499375343323,-0.33236703276634216,-0.08683023601770401,0.018206577748060226,-0.01731427013874054,94,14,
668387910.722883,-0.0307159386575222,0.9334868788719177,-0.3365478813648224,-0.10686839371919632,0.05242614448070526,-0.018252713605761528,94,14,
668387910.742776,-0.0279388427734375,0.9265593886375427,-0.3316650986671448,-0.15587641298770905,0.07917850464582443,-0.01385120116174221,94,14,
668387910.763056,-0.03468322195112705,0.9208678603172302,-0.3334198594093323,-0.23201139271259308,0.164224773645401,-0.012782634235918522,94,14,
668387910.782995,-0.04629516787827015,0.9266205430030823,-0.3658600449562073,-0.3316238820552826,0.3139982521533966,-0.018322434276342392,94,14,
668387910.802605,-0.04992675594985485,0.940093994140625,-0.40638744831085205,-0.4353395998477936,0.5747717618942261,-0.039839498698711395,94,14,
668387910.822489,-0.03285216446965933,0.9627531170845032,-0.39971932768821716,-0.4922768473625183,0.8866649866104126,-0.08847888559103012,94,14,
668387910.84248,-0.0277252197265625,0.9536895155906677,-0.38426217436790466,-0.6121798157691956,1.172038197517395,-0.10401635617017746,94,14,
668387910.862347,-0.05470274668186903,0.9182891249656677,-0.39726266264915466,-0.9225983619689941,1.5905802249908447,-0.08670660108327866,94,14,
668387910.882171,-0.035919186659157276,0.8983153700828552,-0.41322335600852966,-1.3768773078918457,2.6192781925201416,0.4737260937690735,94,14,
668387910.902607,-0.017501816153526306,0.8636168241500854,-0.41383369266986847,-1.1246206760406494,2.0725839138031006,0.17854748666286469,94,14,
668387910.922598,-0.2228698655962944,0.9264068007469177,-0.40328986942768097,-0.8965955376625061,2.372990131378174,-0.223817378282547,94,14,
668387910.942006,-0.1613769419491291,0.9434813857078552,-0.3986206501722336,-0.7803601622581482,2.6991066932678223,-0.09655417501926422,94,14,
668387910.961959,-0.10711666941642761,0.9567107558250427,-0.3878631889820099,-0.6104445457458496,2.726135015487671,-0.11910279095172882,94,14,
668387910.981887,-0.16262813657522202,0.9475250840187073,-0.41825874149799347,-0.23920506238937378,2.895263910293579,-0.21541371941566467,94,14,
668387911.001765,-0.1581878364086151,0.93450927734375,-0.3769073933362961,-0.04211556166410446,2.9739062786102295,-0.3467699885368347,94,14,
668387911.021733,-0.1406402364373207,0.9109649658203125,-0.38014233112335205,0.05605354905128479,2.9965121746063232,-0.3992549180984497,94,14,
668387911.041992,-0.12507625669240952,0.909912109375,-0.2884522080421448,-0.2542420029640198,2.9509153366088867,-0.4715326428413391,94,14,
668387911.061936,-0.11822505667805672,0.8950194120407104,-0.19725041091442108,-0.6553820967674255,2.89906644821167,-0.4877170920372009,94,14,
668387911.081445,-0.08685296028852463,0.9945068359375,-0.14300543069839478,-0.7829965949058533,2.969879627227783,-0.4832664430141449,94,14,
668387911.101377,-0.047805726528167725,1.0404509902000427,-0.2567139267921448,-0.1319410651922226,2.864497423171997,-0.46944427490234375,94,14,
668387911.121399,-0.013748105615377426,1.0393218398094177,-0.17623910307884216,0.12053859978914261,2.835190773010254,-0.2683321237564087,94,14,
668387911.141292,-0.015289265662431717,1.0867156386375427,-0.12760929018259048,0.5464415550231934,2.7384157180786133,-0.3223755955696106,94,14,
668387911.16114,0.008270308375358582,1.103195071220398,-0.1837311089038849,0.9487466216087341,2.637371778488159,-0.3015608489513397,94,14,
668387911.181121,-0.017333943396806717,0.983917236328125,-0.1512298882007599,0.593377411365509,2.573493003845215,-0.2847832143306732,94,14,
668387911.20142,-0.09548943862318993,0.9417572617530823,0.015594422817230225,-0.11358455568552017,2.63374924659729,-0.3000808358192444,94,14,
668387911.220916,-0.08403009176254272,0.9887694716453552,-0.07069407403469086,0.21445876359939575,2.527829170227051,-0.2754426896572113,94,14,
